"OBJECT_ID","EIN","NAME","TAXYR","FORMTYPE","URL","SF_02_FRGN_ORG_GRANT_REGION","SF_02_FRGN_ORG_GRANT_PURPOSE","SF_02_FRGN_ORG_GRANT_DISBMT","SF_02_FRGN_ORG_GRANT_NC_MOV","SF_02_FRGN_ORG_GRANT_AMT","SF_02_FRGN_ORG_GRANT_NC_AMT","SF_02_FRGN_ORG_GRANT_NC_DESC"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932039349300943","222801642","THE IRISH AMERICAN PARTNERSHIP INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932039349300943_public.xml","EUROPE (INCLUDING ICELAND & GREENLAND) - ALBANIA, ANDORRA, AUSTRIA, BELGIUM","EDUCATION",NA,NA,"331528",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932039349300943","222801642","THE IRISH AMERICAN PARTNERSHIP INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932039349300943_public.xml","EUROPE (INCLUDING ICELAND & GREENLAND) - ALBANIA, ANDORRA, AUSTRIA, BELGIUM","EDUCATION",NA,NA,"5000",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932039349300943","222801642","THE IRISH AMERICAN PARTNERSHIP INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932039349300943_public.xml","EUROPE (INCLUDING ICELAND & GREENLAND) - ALBANIA, ANDORRA, AUSTRIA, BELGIUM","EDUCATION",NA,NA,"5000",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932039349300943","222801642","THE IRISH AMERICAN PARTNERSHIP INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932039349300943_public.xml","EUROPE (INCLUDING ICELAND & GREENLAND) - ALBANIA, ANDORRA, AUSTRIA, BELGIUM","EDUCATION",NA,NA,"10000",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932039349300943","222801642","THE IRISH AMERICAN PARTNERSHIP INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932039349300943_public.xml","EUROPE (INCLUDING ICELAND & GREENLAND) - ALBANIA, ANDORRA, AUSTRIA, BELGIUM","EDUCATION",NA,NA,"116789",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932039349300943","222801642","THE IRISH AMERICAN PARTNERSHIP INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932039349300943_public.xml","EUROPE (INCLUDING ICELAND & GREENLAND) - ALBANIA, ANDORRA, AUSTRIA, BELGIUM","EDUCATION",NA,NA,"5000",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932039349300943","222801642","THE IRISH AMERICAN PARTNERSHIP INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932039349300943_public.xml","EUROPE (INCLUDING ICELAND & GREENLAND) - ALBANIA, ANDORRA, AUSTRIA, BELGIUM","EDUCATION",NA,NA,"12500",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932039349300943","222801642","THE IRISH AMERICAN PARTNERSHIP INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932039349300943_public.xml","EUROPE (INCLUDING ICELAND & GREENLAND) - ALBANIA, ANDORRA, AUSTRIA, BELGIUM","EDUCATION",NA,NA,"5000",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932039349300943","222801642","THE IRISH AMERICAN PARTNERSHIP INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932039349300943_public.xml","EUROPE (INCLUDING ICELAND & GREENLAND) - ALBANIA, ANDORRA, AUSTRIA, BELGIUM","EDUCATION",NA,NA,"50000",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932039349300943","222801642","THE IRISH AMERICAN PARTNERSHIP INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932039349300943_public.xml","EUROPE (INCLUDING ICELAND & GREENLAND) - ALBANIA, ANDORRA, AUSTRIA, BELGIUM","EDUCATION",NA,NA,"5000",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932039349300943","222801642","THE IRISH AMERICAN PARTNERSHIP INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932039349300943_public.xml","EUROPE (INCLUDING ICELAND & GREENLAND) - ALBANIA, ANDORRA, AUSTRIA, BELGIUM","EDUCATION",NA,NA,"15000",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932039349300943","222801642","THE IRISH AMERICAN PARTNERSHIP INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932039349300943_public.xml","EUROPE (INCLUDING ICELAND & GREENLAND) - ALBANIA, ANDORRA, AUSTRIA, BELGIUM","EDUCATION",NA,NA,"5000",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932039349300943","222801642","THE IRISH AMERICAN PARTNERSHIP INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932039349300943_public.xml","EUROPE (INCLUDING ICELAND & GREENLAND) - ALBANIA, ANDORRA, AUSTRIA, BELGIUM","EDUCATION",NA,NA,"15000",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932039349300943","222801642","THE IRISH AMERICAN PARTNERSHIP INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932039349300943_public.xml","EUROPE (INCLUDING ICELAND & GREENLAND) - ALBANIA, ANDORRA, AUSTRIA, BELGIUM","EDUCATION",NA,NA,"26942",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932039349300943","222801642","THE IRISH AMERICAN PARTNERSHIP INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932039349300943_public.xml","EUROPE (INCLUDING ICELAND & GREENLAND) - ALBANIA, ANDORRA, AUSTRIA, BELGIUM","EDUCATION",NA,NA,"10000",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932039349300943","222801642","THE IRISH AMERICAN PARTNERSHIP INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932039349300943_public.xml","EUROPE (INCLUDING ICELAND & GREENLAND) - ALBANIA, ANDORRA, AUSTRIA, BELGIUM","EDUCATION",NA,NA,"6000",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932039349300943","222801642","THE IRISH AMERICAN PARTNERSHIP INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932039349300943_public.xml","EUROPE (INCLUDING ICELAND & GREENLAND) - ALBANIA, ANDORRA, AUSTRIA, BELGIUM","EDUCATION",NA,NA,"10000",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932039349300943","222801642","THE IRISH AMERICAN PARTNERSHIP INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932039349300943_public.xml","EUROPE (INCLUDING ICELAND & GREENLAND) - ALBANIA, ANDORRA, AUSTRIA, BELGIUM","EDUCATION",NA,NA,"10000",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932039349300943","222801642","THE IRISH AMERICAN PARTNERSHIP INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932039349300943_public.xml","EUROPE (INCLUDING ICELAND & GREENLAND) - ALBANIA, ANDORRA, AUSTRIA, BELGIUM","EDUCATION",NA,NA,"10000",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932039349300943","222801642","THE IRISH AMERICAN PARTNERSHIP INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932039349300943_public.xml","EUROPE (INCLUDING ICELAND & GREENLAND) - ALBANIA, ANDORRA, AUSTRIA, BELGIUM","ECONOMIC DEVELOPMENT",NA,NA,"10000",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932039349300943","222801642","THE IRISH AMERICAN PARTNERSHIP INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932039349300943_public.xml","EUROPE (INCLUDING ICELAND & GREENLAND) - ALBANIA, ANDORRA, AUSTRIA, BELGIUM","ECONOMIC DEVELOPMENT",NA,NA,"23792",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932039349300943","222801642","THE IRISH AMERICAN PARTNERSHIP INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932039349300943_public.xml","EUROPE (INCLUDING ICELAND & GREENLAND) - ALBANIA, ANDORRA, AUSTRIA, BELGIUM","ECONOMIC DEVELOPMENT",NA,NA,"10000",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932039349300943","222801642","THE IRISH AMERICAN PARTNERSHIP INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932039349300943_public.xml","EUROPE (INCLUDING ICELAND & GREENLAND) - ALBANIA, ANDORRA, AUSTRIA, BELGIUM","ECONOMIC DEVELOPMENT",NA,NA,"5000",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923199349305192","813419222","Professional Development and Research Center International","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923199349305192_public.xml","South Asia","Various Donation",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020949349300632","383002347","THE SWORD OF THE SPIRIT","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020949349300632_public.xml",NA,"SUPPORT & DONOR DES",NA,NA,"100455",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020949349300632","383002347","THE SWORD OF THE SPIRIT","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020949349300632_public.xml",NA,"DONOR DESIGNATION",NA,NA,"20296",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020949349300632","383002347","THE SWORD OF THE SPIRIT","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020949349300632_public.xml",NA,"DONOR DESIGNATION",NA,NA,"7888",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020949349300632","383002347","THE SWORD OF THE SPIRIT","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020949349300632_public.xml",NA,"DONOR DESIGNATION",NA,NA,"10584",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000909349301110","841253004","EVERY GENERATION MINISTRIES INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000909349301110_public.xml","SOUTH AMERICA - ARGENTINA, BOLIVIA, BRAZIL, CHILE, COLUMBIA, ECUADOR,","MINISTRY/PROGRAM SERVICES","WIRE/PAYPAL","US CURRENCY","133360",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000909349301110","841253004","EVERY GENERATION MINISTRIES INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000909349301110_public.xml","EUROPE (INCLUDING ICELAND & GREENLAND) - ALBANIA, ANDORRA, AUSTRIA, BELGIUM","MINISTRY/PROGRAM SERVICES","WIRE/PAYPAL","US CURRENCY","45078",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000909349301110","841253004","EVERY GENERATION MINISTRIES INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000909349301110_public.xml","RUSSIA AND NEIGHBORING STATES - ARMENIA, AZERBIJAN, BELARUS,","MINISTRY/PROGRAM SERVICES","WIRE/PAYPAL","US CURRENCY","59755",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000909349301110","841253004","EVERY GENERATION MINISTRIES INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000909349301110_public.xml","NORTH AMERICA - CANADA AND MEXICO, BUT NOT THE UNITED STATES","MINISTRY/PROGRAM SERVICES","WIRE/PAYPAL","US CURRENCY","23050",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000909349301110","841253004","EVERY GENERATION MINISTRIES INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000909349301110_public.xml","MIDDLE EAST AND NORTH AFRICA - ALGERIA, BAHRAIN, DJIBOUTI, EGYPT,","MINISTRY/PROGRAM SERVICES","WIRE/PAYPAL","US CURRENCY","84399",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000909349301110","841253004","EVERY GENERATION MINISTRIES INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000909349301110_public.xml","SOUTH ASIA - AFGHANISTAN, BANGLADESH, BHUTAN, INDIA, MALDIVES, NEPAL,","MINISTRY/PROGRAM SERVICES","WIRE/PAYPAL","US CURRENCY","30338",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000909349301110","841253004","EVERY GENERATION MINISTRIES INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000909349301110_public.xml","SUB-SAHARAN AFRICA","MINISTRY/PROGRAM SERVICES","WIRE/PAYPAL","US CURRENCY","61216",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932149349300138","352177238","SHARED BLESSINGS","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932149349300138_public.xml","SUB-SAHARAN AFRICA","PRESCHOOL TO 9TH GRADEFIRSTAIDFEEDING","CASH","BOOK","182109","100","SCHOOL EXPENSES"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933179349306063","061573073","KARDAMYLIAN FOUNDATION INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933179349306063_public.xml","EUROPE","RESTORE INFRASTRUCT","ELEC TRANSFER",NA,"28520",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933179349306063","061573073","KARDAMYLIAN FOUNDATION INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933179349306063_public.xml","EUROPE","ELDER CARE","ELEC TRANSFER",NA,"6900",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933179349306063","061573073","KARDAMYLIAN FOUNDATION INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933179349306063_public.xml","EUROPE","RESTORE INFRASTRUCT","ELEC TRANSFER",NA,"6440",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933179349306063","061573073","KARDAMYLIAN FOUNDATION INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933179349306063_public.xml","EUROPE","PROMOTE CULTURE","ELEC TRANSFER",NA,"6325",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903199349303550","522183112","FAIR LABOR ASSOCIATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903199349303550_public.xml","EUROPE","CHILD LABOR IN HAZELNUT FARMS IN TURKEY","WIRE",NA,"1252054",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903199349303550","522183112","FAIR LABOR ASSOCIATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903199349303550_public.xml","EUROPE","CHILD LABOR IN THE GARMENT & TEXTILE SECTORS IN TURKEY","WIRE",NA,"38819",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903199349303550","522183112","FAIR LABOR ASSOCIATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903199349303550_public.xml","EUROPE","INTERCOMPANY TRANSFER","WIRE",NA,"378939",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903199349303550","522183112","FAIR LABOR ASSOCIATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903199349303550_public.xml","EAST ASIA AND THE PACIFIC","INTERCOMPANY TRANSFER","WIRE",NA,"353259",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923179349307517","134180255","YAD CHAYA INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923179349307517_public.xml","MIDDLE EAST","CHARITABLE","WIRES/CHECKS",NA,"32429",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911349349303721","571199394","US Overseas Cooperative Development","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911349349303721_public.xml","Europe (Including Iceland & Greenland) - Albania, Andorra, Austria, Belgium","Pilot cooperative research","Wire","N/A","7687","0","N/A"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911349349303721","571199394","US Overseas Cooperative Development","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911349349303721_public.xml","Europe (Including Iceland & Greenland) - Albania, Andorra, Austria, Belgium","Cooperative Agribusiness: identifying success factors, building cooperative capacity for agribusiness success","Wire","N/A","30000","0","N/A"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911349349303721","571199394","US Overseas Cooperative Development","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911349349303721_public.xml","Sub-Saharan Africa","Implementation plan and adapted instruments by OCDC for the Economics and Social Effects of Cooperatives Survey","Wire","N/A","56250","0","N/A"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911349349303721","571199394","US Overseas Cooperative Development","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911349349303721_public.xml","East Asia and the Pacific","Study on Cooperatives in the Philippines","Wire","N/A","22019","0","N/A"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941649349300034","311682518","International Rett Syndrome Foundation","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941649349300034_public.xml","Europe","Rett Syndrome Research","Electronic Fund/Wire Transfer",NA,"148500",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941649349300034","311682518","International Rett Syndrome Foundation","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941649349300034_public.xml","Europe","Rett Syndrome Research","Electronic Fund/Wire Transfer",NA,"99996",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941649349300034","311682518","International Rett Syndrome Foundation","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941649349300034_public.xml","Middle East and North Africa","Rett Syndrome Research","Electronic Fund/Wire Transfer",NA,"109175",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941649349300034","311682518","International Rett Syndrome Foundation","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941649349300034_public.xml","East Asia and the Pacific","Rett Syndrom Research",NA,NA,"125926",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941349349303024","223878683","Pan African Sanctuary Alliance","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941349349303024_public.xml","Africa","Program support","EFT",NA,"10000",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941349349303024","223878683","Pan African Sanctuary Alliance","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941349349303024_public.xml","Africa","Program support","EFT",NA,"116000",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941349349303024","223878683","Pan African Sanctuary Alliance","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941349349303024_public.xml","Africa","Program support","EFT",NA,"18283",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941349349303024","223878683","Pan African Sanctuary Alliance","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941349349303024_public.xml","Africa","Program support","EFT",NA,"5288",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941349349303024","223878683","Pan African Sanctuary Alliance","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941349349303024_public.xml","Africa","Program support","EFT",NA,"5700",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941349349303024","223878683","Pan African Sanctuary Alliance","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941349349303024_public.xml","Africa","Program support","EFT",NA,"8700",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941349349303024","223878683","Pan African Sanctuary Alliance","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941349349303024_public.xml","Africa","Program support","EFT",NA,"8841",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922139349301002","510210369","MAOZ INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922139349301002_public.xml","MIDDLE EAST AND NORTH AFRICA","OUTREACH","WIRE","BOOK","291398",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922139349301002","510210369","MAOZ INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922139349301002_public.xml","MIDDLE EAST AND NORTH AFRICA","OUTREACH","WIRE","BOOK","56750",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922139349301002","510210369","MAOZ INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922139349301002_public.xml","MIDDLE EAST AND NORTH AFRICA","BENEVOLENCE","WIRE","BOOK","125000",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922139349301002","510210369","MAOZ INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922139349301002_public.xml","MIDDLE EAST AND NORTH AFRICA","OUTREACH","WIRE","BOOK","1262",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922139349301002","510210369","MAOZ INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922139349301002_public.xml","MIDDLE EAST AND NORTH AFRICA","SUPPORT","WIRE","BOOK","12500",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922139349301002","510210369","MAOZ INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922139349301002_public.xml","MIDDLE EAST AND NORTH AFRICA","SUPPORT","WIRE","BOOK","14390",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922139349301002","510210369","MAOZ INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922139349301002_public.xml","MIDDLE EAST AND NORTH AFRICA","SUPPORT","WIRE","BOOK","8955",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922139349301002","510210369","MAOZ INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201922139349301002_public.xml","MIDDLE EAST AND NORTH AFRICA","SUPPORT","WIRE","BOOK","25070",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349308704","956111928","JEWISH COMMUNITY FOUNDATION OF THE JEWISH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349308704_public.xml","Middle East and North Africa","GENERAL SUPPORT","CHECK",NA,"50000",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349308704","956111928","JEWISH COMMUNITY FOUNDATION OF THE JEWISH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349308704_public.xml","Middle East and North Africa","GENERAL SUPPORT","CHECK",NA,"84523",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349308704","956111928","JEWISH COMMUNITY FOUNDATION OF THE JEWISH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349308704_public.xml","Middle East and North Africa","GENERAL SUPPORT","CHECK",NA,"148800",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349308704","956111928","JEWISH COMMUNITY FOUNDATION OF THE JEWISH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349308704_public.xml","Middle East and North Africa","GENERAL SUPPORT","CHECK",NA,"25000",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349308704","956111928","JEWISH COMMUNITY FOUNDATION OF THE JEWISH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349308704_public.xml","Middle East and North Africa","GENERAL SUPPORT","CHECK",NA,"59580",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349308704","956111928","JEWISH COMMUNITY FOUNDATION OF THE JEWISH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349308704_public.xml","Middle East and North Africa","GENERAL SUPPORT","CHECK",NA,"30000",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349308704","956111928","JEWISH COMMUNITY FOUNDATION OF THE JEWISH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349308704_public.xml","Middle East and North Africa","GENERAL SUPPORT","CHECK",NA,"9710",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349308704","956111928","JEWISH COMMUNITY FOUNDATION OF THE JEWISH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349308704_public.xml","Middle East and North Africa","GENERAL SUPPORT","CHECK",NA,"87500",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349308704","956111928","JEWISH COMMUNITY FOUNDATION OF THE JEWISH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349308704_public.xml","Middle East and North Africa","GENERAL SUPPORT","CHECK",NA,"275000",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349308704","956111928","JEWISH COMMUNITY FOUNDATION OF THE JEWISH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349308704_public.xml","Middle East and North Africa","GENERAL SUPPORT","CHECK",NA,"7250",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349308704","956111928","JEWISH COMMUNITY FOUNDATION OF THE JEWISH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349308704_public.xml","Middle East and North Africa","GENERAL SUPPORT","CHECK",NA,"8200",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349308704","956111928","JEWISH COMMUNITY FOUNDATION OF THE JEWISH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349308704_public.xml","Middle East and North Africa","GENERAL SUPPORT","CHECK",NA,"8300",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349308704","956111928","JEWISH COMMUNITY FOUNDATION OF THE JEWISH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349308704_public.xml","Europe (Including Iceland and Greenland)","GENERAL SUPPORT","CHECK",NA,"7700",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349308704","956111928","JEWISH COMMUNITY FOUNDATION OF THE JEWISH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349308704_public.xml","Middle East and North Africa","GENERAL SUPPORT","CHECK",NA,"6000",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349308704","956111928","JEWISH COMMUNITY FOUNDATION OF THE JEWISH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349308704_public.xml","Middle East and North Africa","GENERAL SUPPORT","CHECK",NA,"310000",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349308704","956111928","JEWISH COMMUNITY FOUNDATION OF THE JEWISH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349308704_public.xml","Middle East and North Africa","GENERAL SUPPORT","CHECK",NA,"70210",NA,NA
