"OBJECT_ID","EIN","NAME","TAXYR","FORMTYPE","URL","SI_02_GRANT_US_ORG_EIN","SI_02_GRANT_US_ORG_IRC_SECTION","SI_02_GRANT_US_ORG_AMT_CASH","SI_02_GRANT_US_ORG_PURPOSE","SI_02_GRANT_US_ORG_NAME_L1","SI_02_GRANT_US_ORG_ADDR_L1","SI_02_GRANT_US_ORG_ADDR_CITY","SI_02_GRANT_US_ORG_ADDR_STATE","SI_02_GRANT_US_ORG_ADDR_ZIP","SI_02_GRANT_US_ORG_AMT_NONCSH","SI_02_GRANT_US_ORG_MOV","SI_02_GRANT_US_ORG_DESC_NONCSH","SI_02_GRANT_US_ORG_ADDR_L2","SI_02_GRANT_US_ORG_NAME_L2"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040509349301439","521693387","World Wildlife Fund Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040509349301439_public.xml","540836354","501 (c) (3)","22214","Conservation","George Mason University","4400 Univ Dr MS 4C6","Fairfax","VA","22030",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040509349301439","521693387","World Wildlife Fund Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040509349301439_public.xml","846014683","501 (c) (3)","21968","Conservation","Boulder Valley School District RE-2","6500 Arapahoe Road","Boulder","CO","80301",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040509349301439","521693387","World Wildlife Fund Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040509349301439_public.xml","264247945","501 (c) (3)","21800","Conservation","Indigenous People's Council for Marine Mammals (IP","800 E Dimond Blvd","Anchorage","AK","99515",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040509349301439","521693387","World Wildlife Fund Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040509349301439_public.xml","460462687","501 (c) (3)","20000","Conservation","Prairie Wildlife Research","3694 Mt Ouray St","Wellington","CO","80549",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040509349301439","521693387","World Wildlife Fund Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040509349301439_public.xml","822282693","501 (c) (3)","19000","Conservation","The Yield Lab Institute","1100 Corp Sq Dr 227","St Louis","MO","63132",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040509349301439","521693387","World Wildlife Fund Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040509349301439_public.xml","274486556","501 (c) (3)","15000","Conservation","Food Rescue","4630 Lisborn Drive","Carmel","IN","46033",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040509349301439","521693387","World Wildlife Fund Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040509349301439_public.xml","926000147","state of ak","13763","Conservation","University of Alaska Fairbanks","2145 N Tanana Loop","Fairbanks","AK","99775",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040509349301439","521693387","World Wildlife Fund Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040509349301439_public.xml","810349546","501 (c) (3)","13600","Conservation","Petroleum County Conservation District","PO Box 118","Winnett","MT","59087",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040509349301439","521693387","World Wildlife Fund Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040509349301439_public.xml","929332484","501 (c) (3)","12884","Conservation","USDA Forest Service - WI","One Gifford Pinchot Drive","Madison","WI","53726",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040509349301439","521693387","World Wildlife Fund Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040509349301439_public.xml","816019693","501 (c) (3)","11600","Conservation","Soil and Water Conservation Districts MT","1101 11th Ave","Helena","MT","59601",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040509349301439","521693387","World Wildlife Fund Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040509349301439_public.xml","316000063","501 (c) (3)","10399","Conservation","Hamilton County Recycling and Solid Waste District","250 Wlm Howard Taft","Cincinnati","OH","45219",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040509349301439","521693387","World Wildlife Fund Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040509349301439_public.xml","521557765","501 (c) (3)","10000","Conservation","Earthworks","1612 K St NW Ste 904","Washington","DC","20006",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040509349301439","521693387","World Wildlife Fund Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040509349301439_public.xml","530204616","501 (c) (3)","10000","Conservation","National Wildlife Federation","240 N Higgins Ste 2","Missoula","MT","59802",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040509349301439","521693387","World Wildlife Fund Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040509349301439_public.xml","205806345","501 (c) (3)","10000","Conservation","New Venture Fund","1201 Ct Ave NW 300","Washington","DC","20036",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040509349301439","521693387","World Wildlife Fund Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040509349301439_public.xml","926010379","501 (c) (3)","10000","Conservation","Trustees for Alaska","1026 W 4th Ave 201","Anchorage","AK","99501",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040509349301439","521693387","World Wildlife Fund Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040509349301439_public.xml","810414042","501 (c) (3)","6667","Conservation","Greater Yellowstone Coalition","215 S Wallace Ave","Bozeman","MT","59715",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040509349301439","521693387","World Wildlife Fund Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040509349301439_public.xml","920043154","501 (c) (3)","5867","Conservation","Alaska Geographic Association","241 N C Street","Anchorage","AK","99501",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921969349301342","204140314","CENTER FOR FUTURE GLOBAL LEADERS","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921969349301342_public.xml","274756273",NA,"10000","Education of underpreviledged","Elite of RH","19735 COLIMA RD 2","Rowland Heights","CA","91748",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921969349301342","204140314","CENTER FOR FUTURE GLOBAL LEADERS","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921969349301342_public.xml","475260423",NA,"68000","Education of underpreviledged","EEI school of Music","3131 Cahuenga Blvd","Los Angeles","CA","90068",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921969349301342","204140314","CENTER FOR FUTURE GLOBAL LEADERS","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921969349301342_public.xml","954293538",NA,"21000","Education of underpreviledged","Rhema Evengelical","3710 El Moreno St","La Crescenta","CA","91214",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933369349300108","386449256","PAULINE D BUCKHOUT TRUST FBO THE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933369349300108_public.xml","383333202","501C3","37090",NA,"KALAMAZOO COMMUNITY COMMUNITY FOUNDATION","151 SOUTH ROSE STREET SUITE 332","KALAMAZOO","MI","49007",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903179349309010","222563733","Daughters of Miriam Foundation Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903179349309010_public.xml","221500504","501(C)(3)","935000","SUPPORT FOR OPERATIONS","DAUGHTERS OF MIRIAM CENTER FOR THE AGED","155 HAZEL STREET","CLIFTON","NJ","07011",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020919349301027","541382430","Fraternal Order of Eagles 4150Aerie","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020919349301027_public.xml",NA,NA,"9045","Local Charity to Help Community","Local Charities",NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020919349301027","541382430","Fraternal Order of Eagles 4150Aerie","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202020919349301027_public.xml",NA,NA,"5500","Help Individuals in Need or Crisis","Local Individuals In Need",NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901349349306835","411380923","FAMILY HOUSING FUND","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901349349306835_public.xml","530159845","501(C)(3)","100000","REGIONAL HOUSING PRESERVATION AND PRODUCTION","URBAN LAND INSTITUTE","81 SOUTH 9TH STREET SUITE 310","MINNEAPOLIS","MN","55402",NA,"N/A","N/A",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901349349306835","411380923","FAMILY HOUSING FUND","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901349349306835_public.xml","411920649","501(C)(3)","25000","CONNECTIONS PROJECT","THE LINK","1210 GLENWOOD AVE","MINNEAPOLIS","MN","55405",NA,"N/A","N/A",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901349349306835","411380923","FAMILY HOUSING FUND","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901349349306835_public.xml","411873314","501(C)(3)","50000","GENERAL OPERATING SUPPORT","HOUSINGLINK","275 MARKET STREET SUITE 509","MINNEAPOLIS","MN","55405",NA,"N/A","N/A",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901349349306835","411380923","FAMILY HOUSING FUND","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901349349306835_public.xml","411412710","501(C)(3)","77000","TENANT OUTREACH COORDINATOR","MID-MINNESOTA LEGAL AID","430 1ST AVE N STE 300","MINNEAPOLIS","MN","55401",NA,"N/A","N/A",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901349349306835","411380923","FAMILY HOUSING FUND","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901349349306835_public.xml","411601248","501(C)(3)","10000","BUILD PUBLIC WILL","MN COALITION FOR THE HOMELESS","2233 UNIVERSITY AVE W STE 434","SAINT PAUL","MN","55114",NA,"N/A","N/A",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901349349306835","411380923","FAMILY HOUSING FUND","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901349349306835_public.xml","411765140","501(C)(3)","10000","2025 PLAN TO END HOMELESSNESS","AVENUES FOR HOMELESS YOUTH","1708 OAK PARK AVE N","MINNEAPOLIS","MN","55411",NA,"N/A","N/A",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901349349306835","411380923","FAMILY HOUSING FUND","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901349349306835_public.xml","010639118","501(C)(3)","14500","2025 PLAN TO END HOMELESSNESS","ST STEPHEN'S HUMAN SERVICES","2309 NICOLLET AVENUE SOUTH","MINNEAPOLIS","MN","55404",NA,"N/A","N/A",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901349349306835","411380923","FAMILY HOUSING FUND","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901349349306835_public.xml","363579536","501(C)(3)","12000","2025 PLAN TO END HOMELESSNESS","FRIENDS OF THE HENNEPIN COUNTY LIBRARY","300 NICOLLET MALL N-290","MINNEAPOLIS","MN","55401",NA,"N/A","N/A",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901349349306835","411380923","FAMILY HOUSING FUND","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901349349306835_public.xml","411341773","501(C)(3)","50000","2025 PLAN TO END HOMELESSNESS","YOUTHLINK","41 N 12TH ST","MINNEAPOLIS","MN","55403",NA,"N/A","N/A",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901349349306835","411380923","FAMILY HOUSING FUND","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901349349306835_public.xml","411484089","501(C)(3)","100000","EVICTION REDUCTIONS & PREVENTION","COMMUNITY MEDIATION & RESTORATIVE SERVICES INC","9220 BASS LAKE RD STE 270","NEW HOPE","MN","55428",NA,"N/A","N/A",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901349349306835","411380923","FAMILY HOUSING FUND","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901349349306835_public.xml","200898277","501(C)(3)","70100","EVICTION PREVENTION AND HOUSING RELOCATION/STABILITY CASE MANAGER","NORTHPOINT HEALTH & WELLNESS CENTER INC","1315 PENN AVE N","MINNEAPOLIS","MN","55411",NA,"N/A","N/A",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901349349306835","411380923","FAMILY HOUSING FUND","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901349349306835_public.xml","410693889","501(C)(3)","20000","10TH TRIENNIAL MN HOMELESS STUDY","AMHERST H WILDER FOUNDATION","451 LEXINGTON PARKWAY N","SAINT PAUL","MN","55104",NA,"N/A","N/A",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901349349306835","411380923","FAMILY HOUSING FUND","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901349349306835_public.xml","411441352","501(C)(3)","60000","RAMSEY COUNTY EVICTION PREVENTION","DISPUTE RESOLUTION CENTER","91 ARCH ST","SAINT PAUL","MN","55130",NA,"N/A","N/A",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901349349306835","411380923","FAMILY HOUSING FUND","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901349349306835_public.xml","411599130","GOVERNMENT","150000","HOMEOWNER EDUCATION SERVICES","MINNESOTA HOUSING FINANCE AGENCY","400 WABASHA STREET NORTH SUITE 400","SAINT PAUL","MN","55102",NA,"N/A","N/A",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901349349306835","411380923","FAMILY HOUSING FUND","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901349349306835_public.xml","411741817","501(C)(3)","25000","GENERAL OPERATING SUPPORT","MINNESOTA HOME OWNERSHIP CENTER","1000 PAYNE AVE STE 200","SAINT PAUL","MN","55130",NA,"N/A","N/A",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901349349306835","411380923","FAMILY HOUSING FUND","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901349349306835_public.xml","471207676","501(C)(3)","45000","BUILDING HOUSING CAPACITY AND TENANT SCREENING","AFRICAN CAREER EDUCATION AND RESOURCES","6800 78TH AVENUE NORTH","BROOKLYN PARK","MN","55430",NA,"N/A","N/A",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901349349306835","411380923","FAMILY HOUSING FUND","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901349349306835_public.xml","320241006","501(C)(3)","55000","SUPPORT FULL-TIME HOUSING STAFF","NEW AMERICAN DEVELOPMENT CENTER","115 E LAKE ST STE B03","MINNEAPOLIS","MN","55408",NA,"N/A","N/A",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901349349306835","411380923","FAMILY HOUSING FUND","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901349349306835_public.xml","411930525","501(C)(3)","45000","TENANT SCREENING","HOUSING JUSTICE CENTER","570 ASBURY STREET SUITE 104","SAINT PAUL","MN","55104",NA,"N/A","N/A",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901349349306835","411380923","FAMILY HOUSING FUND","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901349349306835_public.xml","464341878","501(C)(3)","30000","RESIDENTIAL LICENSING","CIVIC CONSULTING MINNESOTA","80 SOUTH 8TH ST STE 2000","MINNEAPOLIS","MN","55402",NA,"N/A","N/A",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901349349306835","411380923","FAMILY HOUSING FUND","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901349349306835_public.xml","841661929","501(C)(3)","50000","MINNEAPOLIS HOMELESS ENCAMPMENT RELOCATION","RED LAKE NATION HELPING THE HOMELESS","PO BOX 587","RED LAKE","MN","56670",NA,"N/A","N/A",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901349349306835","411380923","FAMILY HOUSING FUND","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901349349306835_public.xml","410963444","501(C)(3)","20000","FAIR CHANCE PROJECT ON TENANT SCREENING","FROGTOWN NEIGHBORHOOD ASSOCIATION","685 MINNEHAHA AVE W","SAINT PAUL","MN","55104",NA,"N/A","N/A",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901349349306835","411380923","FAMILY HOUSING FUND","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901349349306835_public.xml","271350278","501(C)(3)","20000","FAIR CHANCE PROJECT ON TENANT SCREENING","ASAMBLEA DE DERECHOS CIVILES","3805 E 40TH ST STE 102","MINNEAPOLIS","MN","55406",NA,"N/A","N/A",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901349349306835","411380923","FAMILY HOUSING FUND","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901349349306835_public.xml","411729493","501(C)(3)","20000","FAIR CHANCE PROJECT ON TENANT SCREENING","COMMUNITY STABILIZATION PROJECT","501 DALE ST N","SAINT PAUL","MN","55103",NA,"N/A","N/A",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901349349306835","411380923","FAMILY HOUSING FUND","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901349349306835_public.xml","411941115","501(C)(3)","20000","FAIR CHANCE PROJECT ON TENANT SCREENING","HOME LINE","3455 BLOOMINGTON AVE","MINNEAPOLIS","MN","55407",NA,"N/A","N/A",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901349349306835","411380923","FAMILY HOUSING FUND","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901349349306835_public.xml","411977419","501(C)(3)","20000","FAIR CHANCE PROJECT ON TENANT SCREENING","THE ALLIANCE","2525 FRANKLIN AVENUE EAST STE 200","MINNEAPOLIS","MN","55406",NA,"N/A","N/A",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901349349306835","411380923","FAMILY HOUSING FUND","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901349349306835_public.xml","410706171","501(C)(3)","24780","STABLE FAMILIES INITIATIVE","GOODWILL","NW 5798 PO BOX 1450","MINNEAPOLIS","MN","55485",NA,"N/A","N/A",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901349349306835","411380923","FAMILY HOUSING FUND","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901349349306835_public.xml","416004990","GOVERNMENT","135000","COMPREHENSIVE HOUSING STRATEGY","CITY OF BLOOMINGTON","1800 WEST OLD SHAKOPEE ROAD","BLOOMINGTON","MN","55431",NA,"N/A","N/A",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901349349306835","411380923","FAMILY HOUSING FUND","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901349349306835_public.xml","411836919","501(C)(3)","100000","PROSPERITY'S FRONT DOOR CAMPAIGN","GREATER MINNESOTA HOUSING FUND","332 MINNESOTA ST 1650-WEST","SAINT PAUL","MN","55101",NA,"N/A","N/A",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901349349306835","411380923","FAMILY HOUSING FUND","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901349349306835_public.xml","452563299","501(C)(3)","70355","CONNECTIONS PROJECT","YMCA OF THE GREATER TWIN CITIES","651 NICOLLET MALL STE 500","MINNEAPOLIS","MN","55402",NA,"N/A","N/A",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041829349301999","208964069","Collective Impact","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041829349301999_public.xml","810621889",NA,"36000","Grant was awarded and distributed","Citizen Film","1426 Fillmore Street Suite201","San Francisco","CA","94115","0","cash",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201910709349300771","592437228","FLORIDA GASTROENTEROLOGIC SOCIETY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201910709349300771_public.xml",NA,NA,"25000",NA,"FLSGNA NURSES","7022 NW 49TH CT","CORAL SPRINGS","FL","33065",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202010569349300606","222291384","NJCPA SCHOLARSHIP FUND","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202010569349300606_public.xml","237097490","501(c)(3)","12000","Scholarships","National Association of Black Accountants","7474 Greenway Ctr Dr","Greenbelt","MD","20770",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202010569349300606","222291384","NJCPA SCHOLARSHIP FUND","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202010569349300606_public.xml","136169602","501(c)(3)","5500","Scholarships","American Institute of CPAs Foundation","220 Leigh Farm Road","Durham","NC","27707",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349306582","341832697","SISTERS OF CHARITY FOUNDATION OF CANTON","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349306582_public.xml","462949527","501(c)(3)","300000","Health","Access Health Stark County","408 9th St SW","Canton","OH","44707",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349306582","341832697","SISTERS OF CHARITY FOUNDATION OF CANTON","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349306582_public.xml","271144442","501(c)(3)","15000","Health","Adaptive Sports Program of Ohio","100 Kurzen Rd North","Dalton","OH","44618",NA,NA,NA,"Suite B",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349306582","341832697","SISTERS OF CHARITY FOUNDATION OF CANTON","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349306582_public.xml","340726102","501(c)(3)","61346","Education","Boys and Girls Club of Massillon","730 Duncan Street SW","Massillon","OH","44627",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349306582","341832697","SISTERS OF CHARITY FOUNDATION OF CANTON","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349306582_public.xml","346000504","501(c)(3)","150668","Health","Canton City Health Department","420 Market Ave North","Canton","OH","44702",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349306582","341832697","SISTERS OF CHARITY FOUNDATION OF CANTON","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349306582_public.xml","341191950","501(c)(3)","75500","Health","Child and Adolescent Behavior Health","919 Second Street NE","Canton","OH","44704",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349306582","341832697","SISTERS OF CHARITY FOUNDATION OF CANTON","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349306582_public.xml","341048990","501(c)(3)","93180","Human Services","CommQuest Services","1341 Market Ave North","Canton","OH","44714",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349306582","341832697","SISTERS OF CHARITY FOUNDATION OF CANTON","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349306582_public.xml","340753560","501(c)(3)","135000","Human Services","Community Legal Aid Society","306 Market Ave North","Canton","OH","44703",NA,NA,NA,"The Renkert Bld Suite 730",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349306582","341832697","SISTERS OF CHARITY FOUNDATION OF CANTON","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349306582_public.xml","815174934","501(c)(3)","9000","Human Services","Compassion Delivered Inc","1320 Bel Aire Dr NW","North Canton","OH","44720",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349306582","341832697","SISTERS OF CHARITY FOUNDATION OF CANTON","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349306582_public.xml","340720550","501(c)(3)","15000","Human Services","Dueber United Methodist Church","645 Dueber Avenue SW","Canton","OH","44706",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349306582","341832697","SISTERS OF CHARITY FOUNDATION OF CANTON","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349306582_public.xml","340714462","501(c)(3)","510067","Professional Development and Education","Early Childhood Resource Center","1718 Cleveland Ave NW","Canton","OH","44703",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349306582","341832697","SISTERS OF CHARITY FOUNDATION OF CANTON","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349306582_public.xml","340909974","501(c)(3)","123503","Human Services","Goodwill Industries of Greater Cleveland","409 Ninth St SW","Cleveland","OH","44707",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349306582","341832697","SISTERS OF CHARITY FOUNDATION OF CANTON","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349306582_public.xml","463121396","501(c)(3)","15000","Human Services","Hannahs House 119","213 Nassau St East","East Canton","OH","44730",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349306582","341832697","SISTERS OF CHARITY FOUNDATION OF CANTON","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349306582_public.xml","300186863","501(c)(3)","150000","Human Services","Health Policy Institute of Ohio","10 West Broad Street","Columbus","OH","43215",NA,NA,NA,"Suite 1150",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349306582","341832697","SISTERS OF CHARITY FOUNDATION OF CANTON","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349306582_public.xml","341575839","501(c)(3)","248934","Human Services","ICAN Inc","1214 Market Ave North","Canton","OH","44714",NA,NA,NA,NA,"dba ICAN Housing"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349306582","341832697","SISTERS OF CHARITY FOUNDATION OF CANTON","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349306582_public.xml","341321317","501(c)(3)","350000","Human Services","JRC","1731 Grace Ave NE","Canton","OH","44705",NA,NA,NA,NA,NA
