"OBJECT_ID","EIN","NAME","TAXYR","FORMTYPE","URL","SH_05_NON_HOSPITAL_FACILITY_TYPE","SH_05_NON_HOSPITAL_NAME_L1","SH_05_NON_HOSPITAL_ADDR_L1","SH_05_NON_HOSPITAL_ADDR_CITY","SH_05_NON_HOSPITAL_ADDR_STATE","SH_05_NON_HOSPITAL_ADDR_ZIP","SH_05_NON_HOSPITAL_ADDR_L2","SH_05_NON_HOSPITAL_NAME_L2"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021679349300037","820200895","SAINT ALPHONSUS REGIONAL MEDICAL CENTER","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021679349300037_public.xml","FAMILY MEDICINE","31 - LAKE HAZEL CLINIC","10583 W LAKE HAZEL RD","BOISE","ID","83709",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021679349300037","820200895","SAINT ALPHONSUS REGIONAL MEDICAL CENTER","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021679349300037_public.xml","FAMILY MEDICINE","32 - COPPER POINT CLINIC","3041 E COPPER POINT DR","MERIDIAN","ID","83642",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021679349300037","820200895","SAINT ALPHONSUS REGIONAL MEDICAL CENTER","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021679349300037_public.xml","FAMILY MEDICINE, PODIATRY, DIABETES CARE","33 - 12TH AVENUE CLINIC","1510 12TH AVENUE RD SUITE 200","NAMPA","ID","83686",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021679349300037","820200895","SAINT ALPHONSUS REGIONAL MEDICAL CENTER","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021679349300037_public.xml","FAMILY MEDICINE, PEDIATRICS","34 - KARCHER CLINIC","11035 W KARCHER RD","NAMPA","ID","83651",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021679349300037","820200895","SAINT ALPHONSUS REGIONAL MEDICAL CENTER","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021679349300037_public.xml","FAMILY MEDICINE, URGENT CARE","35 - CITY OF STAR CLINIC","10717 W STATE ST","STAR","ID","83669",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021679349300037","820200895","SAINT ALPHONSUS REGIONAL MEDICAL CENTER","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021679349300037_public.xml","PHYSICAL THERAPY","36 - STARS PHYSICAL THERAPY BOISE LIBERTY C","717 N LIBERTY ST","BOISE","ID","83704",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021679349300037","820200895","SAINT ALPHONSUS REGIONAL MEDICAL CENTER","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021679349300037_public.xml","PHYSICAL THERAPY","37 - STARS PHYSICAL THERAPY YMCA WEST BOISE","5959 N DISCOVERY PLACE","BOISE","ID","83713",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021679349300037","820200895","SAINT ALPHONSUS REGIONAL MEDICAL CENTER","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021679349300037_public.xml","PHYSICAL THERAPY","38 - STARS PHYSICAL THERAPY DOWNTOWN YMCA","1050 W STATE ST","BOISE","ID","83702",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021679349300037","820200895","SAINT ALPHONSUS REGIONAL MEDICAL CENTER","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021679349300037_public.xml","PEDIATRIC THERAPY","39 - STARS PHYSICAL THERAPY MERIDIAN PEDIATRI","179 SW 5TH AVENUE","MERIDIAN","ID","83642",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021679349300037","820200895","SAINT ALPHONSUS REGIONAL MEDICAL CENTER","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021679349300037_public.xml","PHYSICAL THERAPY","40 - STARS PHYSICAL THERAPY MERIDIAN TALUS","3875 E OVERLAND RD","MERIDIAN","ID","83642",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032309349303488","550462730","Community Health Association dba","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032309349303488_public.xml","Hospital-based rural health center","1 - Morad Hughes Health Center","PO Box 720 122 Pinnell St","Ripley","WV","25271",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032309349303488","550462730","Community Health Association dba","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032309349303488_public.xml","Provider-based health clinic","2 - Jackson General Hospital Clinic-Walmart","200 Academy Drive","Ripley","WV","25271",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011329349301601","261175213","INNOVIS HEALTH LLC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011329349301601_public.xml","MULTI-SPECIALTY CLINIC","1 - ESSENTIA HEALTH SOUTH UNIVERSITY CLINIC","1702 S UNIVERSITY DR","FARGO","ND","58103",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011329349301601","261175213","INNOVIS HEALTH LLC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011329349301601_public.xml","MULTI-SPECIALTY CLINIC","2 - ESSENTIA HEALTH 32ND AVENUE CLINIC","3000 32ND AVE S","FARGO","ND","58103",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011329349301601","261175213","INNOVIS HEALTH LLC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011329349301601_public.xml","PRIMARY CARE CLINIC","3 - ESSENTIA HEALTH WEST ACRES CLINIC","3902 13TH AVE S","FARGO","ND","58103",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011329349301601","261175213","INNOVIS HEALTH LLC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011329349301601_public.xml","MULTI-SPECIALTY CLINIC","4 - ESSENTIA HEALTH 52ND AVENUE CLINIC","4110 51ST AVE S","FARGO","ND","58104",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011329349301601","261175213","INNOVIS HEALTH LLC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011329349301601_public.xml","MULTI-SPECIALTY CLINIC","5 - ESSENTIA HEALTH WEST FARGO CLINIC","1401 13TH AVE E","WEST FARGO","ND","58078",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011329349301601","261175213","INNOVIS HEALTH LLC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011329349301601_public.xml","MULTI-SPECIALTY CLINIC","6 - ESSENTIA HEALTH WAHPETON CLINIC","275 S 11TH ST S","WAHPETON","ND","58075",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011329349301601","261175213","INNOVIS HEALTH LLC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011329349301601_public.xml","MULTI-SPECIALTY CLINIC","7 - ESSENTIA HEALTH JAMESTOWN CLINIC","2430 20TH ST SW","JAMESTOWN","ND","58401",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011329349301601","261175213","INNOVIS HEALTH LLC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011329349301601_public.xml","PRIMARY CARE CLINIC","8 - ESSENTIA HEALTH MOORHEAD CLINIC","801 BELSLY BLVD","MOORHEAD","MN","56560",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011329349301601","261175213","INNOVIS HEALTH LLC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011329349301601_public.xml","MULTI-SPECIALTY CLINIC","9 - ESSENTIA HEALTH OSGOOD CLINIC","4622 40TH AVE S","FARGO","ND","58104",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011329349301601","261175213","INNOVIS HEALTH LLC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011329349301601_public.xml","PRIMARY CARE CLINIC","10 - ESSENTIA HEALTH DOWNTOWN MOOREHEAD CLINI","720 MAIN AVE","MOORHEAD","MN","56560",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011329349301601","261175213","INNOVIS HEALTH LLC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011329349301601_public.xml","MULTI-SPECIALTY CLINIC","11 - ESSENTIA HEALTH VALLEY CITY CLINIC","132 4TH AVE NE","VALLEY CITY","ND","58072",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011329349301601","261175213","INNOVIS HEALTH LLC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011329349301601_public.xml","PRIMARY CARE CLINIC","12 - ESSENTIA HEALTH DETROIT LAKESHWY 10 CLI","1361 WENNER RD","DETROIT LAKES","MN","56501",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011329349301601","261175213","INNOVIS HEALTH LLC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011329349301601_public.xml","MULTI-SPECIALTY CLINIC","13 - ESSENTIA HEALTH NORTH FARGO","1100 19TH AVE N","FARGO","ND","58102",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011329349301601","261175213","INNOVIS HEALTH LLC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011329349301601_public.xml","MULTI-SPECIALTY CLINIC","14 - ESSENTIA HEALTH LISBON CLINIC","819 MAIN ST LISBON","LISBON","ND","58054",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011329349301601","261175213","INNOVIS HEALTH LLC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011329349301601_public.xml","PRIMARY CARE CLINIC","15 - ESSENTIA HEALTH CASSELTON CLINIC","5 9TH AVE N","CASSELTON","ND","58102",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011329349301601","261175213","INNOVIS HEALTH LLC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011329349301601_public.xml","PRIMARY CARE CLINIC","16 - ESSENTIA HEALTH HANKINSON CLINIC","501 MAIN AVE S","HANKINSON","ND","58041",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933189349309848","860096775","COMMUNITY HOSPITAL ASSOCIATION INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933189349309848_public.xml","PRIMARY CARE CLINIC RURAL HEALTH CLINIC","Community Hospital Clinic - WICKENBURG","519 Rose Lane","Wickenburg","AZ","85390",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933189349309848","860096775","COMMUNITY HOSPITAL ASSOCIATION INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933189349309848_public.xml","PRIMARY CARE CLINIC RURAL HEALTH CLINIC","Community Hospital Clinic - Congress","26750 S Santa Fe Road Suite B","Congress","AZ","85332",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349305702","566024172","HEALTHCARE FOUNDATION OF WILSON","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349305702_public.xml","CLINIC","1 - WILSON OUTPATIENT IMAGING","1711 MEDICAL PARK DR","WILSON","NC","27893",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349305702","566024172","HEALTHCARE FOUNDATION OF WILSON","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349305702_public.xml","CLINIC","2 - WILSON WOUND HEALING CENTER","1701 MEDICAL PARK DR","WILSON","NC","27893",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349305702","566024172","HEALTHCARE FOUNDATION OF WILSON","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349305702_public.xml","CLINIC","3 - WILSON RADIATION ONCOLOGY","1703 MEDICAL PARK DR","WILSON","NC","27893",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349305702","566024172","HEALTHCARE FOUNDATION OF WILSON","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349305702_public.xml","CLINIC","4 - WILSON REGIONAL ORTHOPEDICS","1700 TARBORO STREET SUITE 205","WILSON","NC","27893",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349305702","566024172","HEALTHCARE FOUNDATION OF WILSON","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349305702_public.xml","CLINIC","5 - WILSON NEUROLOGY","1700 TARBORO STREET SUITE 200","WILSON","NC","27893",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349305702","566024172","HEALTHCARE FOUNDATION OF WILSON","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349305702_public.xml","CLINIC","6 - WILSON NEW HOPE PRIMARY CARE","2508 WARD BLVD","WILSON","NC","27893",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349305702","566024172","HEALTHCARE FOUNDATION OF WILSON","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349305702_public.xml","CLINIC","7 - WILSON PRIMARY CARE","1700 TARBORO STREET SUITE 200","WILSON","NC","27893",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349305702","566024172","HEALTHCARE FOUNDATION OF WILSON","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349305702_public.xml","CLINIC","8 - WILSON GASTROENTEROLOGY","2605 FOREST HILLS ROAD SUITE A","WILSON","NC","27893",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349305702","566024172","HEALTHCARE FOUNDATION OF WILSON","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349305702_public.xml","CLINIC","9 - WILSON INTERNAL MEDICINE","1701 TARBORO STREET SUITE 100","WILSON","NC","27893",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349305702","566024172","HEALTHCARE FOUNDATION OF WILSON","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349305702_public.xml","NURSING HOME","10 - WILSON REHABILITATION & NURSING CENTER","1705 TARBORO STREET SW","WILSON","NC","27893",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349305702","566024172","HEALTHCARE FOUNDATION OF WILSON","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923189349305702_public.xml","CLINIC","11 - WILSON ENT & SINUS CENTER","1700 TARBORO STREET SUITE 100","WILSON","NC","27893",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903179349300805","462916938","MONTEFIORE MOUNT VERNON HOSPITAL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903179349300805_public.xml","SUBSTANCE ABUSE EXTENSION CLINIC","MONTEFIORE MT VERNON METHADONE PROGRAM","3 SOUTH SIXTH AVENUE","MOUNT VERNON","NY","10550",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903179349300805","462916938","MONTEFIORE MOUNT VERNON HOSPITAL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903179349300805_public.xml","SPECIAL CARE EXTENSION CLINIC","MONTEFIORE MT VERNON ID CLINIC","16 GUION PLACE","NEW ROCHELLE","NY","10801",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903179349300805","462916938","MONTEFIORE MOUNT VERNON HOSPITAL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903179349300805_public.xml","MENTAL HEALTH CLINIC","MONTEFIORE MT VERNON HOSP ACT PROGRAM","3 SOUTH SIXTH AVENUE","MOUNT VERNON","NY","10550",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032349349300613","566000064","ANC Angel Medical Center Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032349349300613_public.xml","RURAL HEALTH CLINIC","ANGEL MYCARE NOW","190 RIVERVIEW ST","FRANKLIN","NC","28734",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032349349300613","566000064","ANC Angel Medical Center Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032349349300613_public.xml","PHYSICIAN CLINIC","MISSION WOMEN'S CARE FRANKLIN","56 MEDICAL PARK DR","FRANKLIN","NC","28734",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032349349300613","566000064","ANC Angel Medical Center Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032349349300613_public.xml","REHABILITATION","CARDIAC REHAB AT ANGEL MEDICAL CENTER","55 MEDICAL PARK DR","FRANKLIN","NC","28734",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032349349300613","566000064","ANC Angel Medical Center Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032349349300613_public.xml","ORTHOPAEDICS","ANGEL ORTHOPAEDICS","56 MEDICAL PARK DR","FRANKLIN","NC","28734",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032349349300613","566000064","ANC Angel Medical Center Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032349349300613_public.xml","RURAL HEALTH CLINIC","ANGEL PEDIATRICS","56 MEDICAL PARK DR","FRANKLIN","NC","28734",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032349349300613","566000064","ANC Angel Medical Center Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032349349300613_public.xml","OUTPATIENT","ANGEL SURGICAL ASSOCIATES","190 RIVERVIEW ST","FRANKLIN","NC","28734",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032349349300613","566000064","ANC Angel Medical Center Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032349349300613_public.xml","RURAL HEALTH CLINIC","ANGEL PRIMARY CARE","190 RIVERVIEW ST","FRANKLIN","NC","28734",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032349349300613","566000064","ANC Angel Medical Center Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032349349300613_public.xml","REHABILITATION","ANGEL REHAB CENTER","834 DEPOT ST","FRANKLIN","NC","28734",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032349349300613","566000064","ANC Angel Medical Center Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032349349300613_public.xml","OUTPATIENT","COUMADIN CLINIC","834 DEPOT ST","FRANKLIN","NC","28734",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032349349300613","566000064","ANC Angel Medical Center Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202032349349300613_public.xml","INFUSION","ANGEL INFUSION CENTER","834 DEPOT ST","FRANKLIN","NC","28734",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031959349301303","230596940","ARIA HEALTH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031959349301303_public.xml","OUTPATIENT SERVICES - PRIMARY CARE, INTERNAL MED, OBGYN, RADIOLOGY, LAB TESTING & MORE","THE PROFESSIONAL COURT","BUSTLETON AVENUE VERREE ROAD","PHILADELPHIA","PA","19116",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031959349301303","230596940","ARIA HEALTH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031959349301303_public.xml","OUTPATIENT SERVICES - REHAB, EMG TESTING, SLEEP STUDIES & WELLNESS CENTER SERVICES","ARIA HEALTH-CENTER FOR REHAB & WELLNESS","131 LINCOLN HIGHWAY","FAIRLESS HILLS","PA","19030",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031959349301303","230596940","ARIA HEALTH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031959349301303_public.xml","OUTPATIENT SERVICES - MRI TESTING/PET SCANS","THE ANNEX","2451 GRANT AVENUE","PHILADELPHIA","PA","19114",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031959349301303","230596940","ARIA HEALTH","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031959349301303_public.xml","PHYSICIAN PRACTICE SERVICES","THE PAVILION","9501 ROOSEVELT BOULEVARD","PHILADELPHIA","PA","19114",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202012259349300841","566017737","WakeMed","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202012259349300841_public.xml","MEDICAL PRACTICE","WAKE SPECIALTY PHYSICIANS LLC","3000 NEW BERN AVENUE","RALEIGH","NC","27610",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202012259349300841","566017737","WakeMed","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202012259349300841_public.xml","SURG., PREGNANCY, CHILDBIRTH, OP/AMB SURG. CENTER","WAKEMED NORTH","10000 FALLS OF THE NEUSE ROAD","RALEIGH","NC","27614",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202012259349300841","566017737","WakeMed","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202012259349300841_public.xml","PHYS MED/REHAB HOSP., PHYS SPCH/OCCUP THERAPY","WAKEMED REHAB HOSPITAL","3000 NEW BERN AVENUE","RALEIGH","NC","27610",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202012259349300841","566017737","WakeMed","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202012259349300841_public.xml","EMERG. DEPT., LABORATORY, RADIOLOGY","WAKEMED GARNER HEALTHPLEX","400 US 70 EAST","GARNER","NC","27529",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202012259349300841","566017737","WakeMed","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202012259349300841_public.xml","MEDICAL PRACTICES","WAKEMED SPECIALISTS GROUP","3000 NEW BERN AVENUE","RALEIGH","NC","27610",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202012259349300841","566017737","WakeMed","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202012259349300841_public.xml","EMERG. DEPT., LABORATORY, RADIOLOGY","WAKEMED APEX HEALTHPLEX","120 HEALTHPLEX WAY","APEX","NC","27502",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202012259349300841","566017737","WakeMed","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202012259349300841_public.xml","EMERG. DEPT., LABORATORY, RADIOLOGY","WAKEMED BRIER CREEK HEALTHPLEX","8001 TW ALEXANDER DRIVE","RALEIGH","NC","27617",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202012259349300841","566017737","WakeMed","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202012259349300841_public.xml","HOME HEALTH, HOME IV THERAPY, PRIVATE DUTY NURSING","WAKEMED HOME HEALTH","2920 HIGHWOODS BOULEVARD SUITE 200","RALEIGH","NC","27604",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202012259349300841","566017737","WakeMed","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202012259349300841_public.xml","LABORATORY, RADIOLOGY","WAKEMED MEDICAL PARK","23 SUNNYBROOK ROAD","RALEIGH","NC","27610",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202012259349300841","566017737","WakeMed","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202012259349300841_public.xml","REHAB THERAPY","WAKEMED CLAYTON MEDICAL PARK","555 MEDICAL PARK","CLAYTON","NC","27520",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202012259349300841","566017737","WakeMed","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202012259349300841_public.xml","PHYS, OCCUP, SPCH/PEDS SPCH THERAPY","WAKEMED WAKE FOREST ROAD","3701 WAKE FOREST ROAD","RALEIGH","NC","27609",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040499349301619","660219758","MENNONITE GENERAL HOSPITAL INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040499349301619_public.xml","EMERGENCY ROOM - 24 HOURS","CENTRO DE SALUD COAMO","138 LUIS MUOZ MARIN AVENUE","COAMO","PR","00769",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040499349301619","660219758","MENNONITE GENERAL HOSPITAL INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040499349301619_public.xml","EMERGENCY ROOM - 24 HOURS","CENTRO DE SALUD CIDRA","JIBARO INDUSTRIAL AVENUE","CIDRA","PR","00739",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040499349301619","660219758","MENNONITE GENERAL HOSPITAL INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040499349301619_public.xml","EMERGENCY ROOM - 24 HOURS","CENTRO DE SALUD COMERO","CARR 778 BO VEGA REDONDA","COMERO","PR","00782",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040499349301619","660219758","MENNONITE GENERAL HOSPITAL INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040499349301619_public.xml","EMERGENCY ROOM - 24 HOURS","CENTRO DE SALUD DE AGUAS BUENAS","98 MUOZ RIVERA STREET","AGUAS BUENAS","PR","00703",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040499349301619","660219758","MENNONITE GENERAL HOSPITAL INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040499349301619_public.xml","HOME CARE","HOME CARE","JOSE C VAZQUEZ STREET","AIBONITO","PR","00705",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040499349301619","660219758","MENNONITE GENERAL HOSPITAL INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040499349301619_public.xml","OTHER HOSPICE","HOSPICIO","3 CALLE DR TROYER","AIBONITO","PR","00705",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933199349308808","910568304","GRAYS HARBOR COMMUNITY HOSPITAL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933199349308808_public.xml","PHYSICAL THERAPY PRACTICE","1 - REHAB VISIONS ELMA PT","575 EAST MAIN ST","ELMA","WA","98541",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933199349308808","910568304","GRAYS HARBOR COMMUNITY HOSPITAL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933199349308808_public.xml","PHYSICAL THERAPY PRACTICE","2 - REHAB VISIONS WESTPORT PT","801 N MONTESANO ST STE 300","WESTPORT","WA","98595",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933199349308808","910568304","GRAYS HARBOR COMMUNITY HOSPITAL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933199349308808_public.xml","PHYSICAL THERAPY PRACTICE","3 - REHAB VISIONS ABERDEEN PT","1006 N H STREET","ABERDEEN","WA","98520",NA,NA
