"OBJECT_ID","EIN","NAME","TAXYR","FORMTYPE","URL","SN_01_LTD_ASSET_DIST_DESC","SN_01_LTD_ASSET_DIST_DATE","SN_01_LTD_ASSET_DIST_FMV","SN_01_LTD_ASSET_DIST_FMV_METHOD","SN_01_LTD_RECIP_NAME_PERS","SN_01_LTD_RECIP_EIN","SN_01_LTD_RECIP_IRC_SECTION","SN_01_LTD_RECIP_ADDR_L1","SN_01_LTD_RECIP_ADDR_CITY","SN_01_LTD_RECIP_ADDR_STATE","SN_01_LTD_RECIP_ADDR_ZIP","SN_01_LTD_RECIP_NAME_ORG_L1","LiquidationOfAssetsTableGrp","DirectorOfSuccessor2Ind","EmployeeOfSuccessor2Ind","OwnerOfSuccessor2Ind","ReceiveCompensation2Ind","AssetsDistributedInd","RequiredToNotifyAGInd","AttorneyGeneralNotifiedInd","LiabilitiesPaidInd","BondsOutstandingInd","BondLiabilitiesDischargedInd","DirectorOfSuccessorInd","EmployeeOfSuccessorInd","OwnerOfSuccessorInd","ReceiveCompensationInd","SN_01_LTD_RECIP_ADDR_L2","SN_01_LTD_RECIP_ADDR_CNTR","SN_01_LTD_RECIP_NAME_ORG_L2"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201900509349200715","262505415","MERRIE MEADOWS PARK","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201900509349200715_public.xml","CASH","2018-12-26","6144","BOOK VALUE",NA,"264577927","501(C)(3)","112 WEST MARKET ST","CHARLOTTESVILLE","VA","22902","THOMAS JEFFERSON AREA COALITION FOR THE HOMELESS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201900509349200715","262505415","MERRIE MEADOWS PARK","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201900509349200715_public.xml","CASH","2018-12-26","6144","BOOK VALUE",NA,"205277207","501(C)(3)","175 S PANTOPS DRIVE STE 103","CHARLOTTESVILLE","VA","22911","TRANSFORMATION INC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931349349206263","454509389","YOUNG ADULT ALLIANCE","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931349349206263_public.xml","EMAIL LIST AND STEWARDSHIP OF MISSION CONTROL PROGRAM SERVICE","2018-12-31","0","COST",NA,"522057636","501(C)(3)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931349349206263","454509389","YOUNG ADULT ALLIANCE","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931349349206263_public.xml","TEXAS DISSOLUTION","2018-12-31","5","COST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201930599349200103","581955424","CLAYTON GENERAL REAL ESTATE INC","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201930599349200103_public.xml","NO ASSETS","2018-10-18","0",NA,NA,"581955423","501(C)(3)","11 UPPER RIVERDALE RD SW","RIVERDALE","GA","30274","CLAYTON GENERAL INC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001979349305745","822642600","CHARM CITY CHARITIES INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001979349305745_public.xml","AS OF JUNE 30, 2019 ALL ASSETS HELD BY THE ORGANIZATION HAVE BEEN EXHAUSTED AND THE ORGANIZATION HAS BEEN DISSOLVED.","2019-06-30",NA,"REMAINING CASH DONATED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031919349200938","473733254","NAIFA GREATER ILLINOIS","2019","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202031919349200938_public.xml","CASH","2019-04-15","109157","FMV",NA,"370345280","501(C)(6)","PO BOX 13365","SPRINGFIELD","IL","62791","NAIFA ILLINOIS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911989349200721","310926737","PERFORMING ARTS COUNCIL OF","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911989349200721_public.xml","CASH","2009-05-13","10000",NA,"CASS COUNTY COMMUNITY FOUNDATION","352125727","501(C)(3)","PO BOX 441","LOGANSPORT","IN","46947",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911989349200721","310926737","PERFORMING ARTS COUNCIL OF","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911989349200721_public.xml","CASH","2009-05-13","10000",NA,"STATE THEATRE PRESERVATION SOCIETY","475359209","501(C)(3)","317 E MARKET ST","LOGANSPORT","IN","46947",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911989349200721","310926737","PERFORMING ARTS COUNCIL OF","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911989349200721_public.xml","CASH","2019-06-25","4407",NA,"STATE THEATRE PRESERVATION SOCIETY","475359209","501(C)(3)","317 E MARKET ST","LOGANSPORT","IN","46947",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911989349200721","310926737","PERFORMING ARTS COUNCIL OF","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911989349200721_public.xml","CASH","2019-06-19","42829",NA,"LOGANSPORT COMMUNITY SCHOOL CORP","356006860","GOVERNMENT","2829 GEORGE ST","LOGANSPORT","IN","46947",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911989349200721","310926737","PERFORMING ARTS COUNCIL OF","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911989349200721_public.xml","CASH","2009-05-13","5000",NA,"CASS COUNTY ARTS ALLIANCE","352099901","501(C)(3)","PO BOX 233","LOGANSPORT","IN","46947",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923039349301012","272638351","MUSTANG PRIDE INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923039349301012_public.xml","NONE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349205601","621656071","SANGO ELEMENTARY SCHOOL PTA","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349205601_public.xml","NO ASSETS","2019-06-30","0","0","NO ASSETS",NA,"N/A","NO ASSETS","CLARKSVILLE","TN","37040",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349320841","592880236","FLORIDA POWER CORP L-T DISABILITY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349320841_public.xml","CASH","2018-10-01","46727","CASH PAID",NA,"361561860","CORPORATION","50 S LASALLE STREET","CHICAGO","IL","60675","NORTHERN TRUST",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923039349201337","472593961","HO'OMALAMALAMA FOUNDATION","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923039349201337_public.xml","MALAMA HONUA MY VOYAGE APP AND UNUSED/RAW VIDEO FROM PRODUCTION","2019-06-17","105750","COST OF PRODUCTION",NA,"465734248","501(C)3","41-054 EHUKAI ST","WAIMANALO","HI","96795","MALAMA HONUA PUBLIC CHARTER SCHOOL FOUNDATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923039349201337","472593961","HO'OMALAMALAMA FOUNDATION","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923039349201337_public.xml","MALAMA HONUA TRADEMARK REGISTRATION","2019-06-12","375","COST OF LICENSE",NA,"465734248","501(C)3","41-054 EHUKAI ST","WAIMANALO","HI","96795","MALAMA HONUA PUBLIC CHARTER SCHOOL FOUNDATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923039349201337","472593961","HO'OMALAMALAMA FOUNDATION","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923039349201337_public.xml","CASH","2019-10-31","152","BOOK VALUE",NA,"465734248","501(C)3","41-054 EHUKAI ST","WAIMANALO","HI","96795","MALAMA HONUA PUBLIC CHARTER SCHOOL FOUNDATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941549349200049","930998620","SOUTHERN OREGON MUSIC FESTIVAL","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941549349200049_public.xml","BAND INSTRUMENT REPAIRS EXPENSES PAID","2018-12-31","1509","CASH PAID",NA,NA,NA,"1551 CUNNINGHAM AVE","MEDFORD","OR","97501",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912989349300146","943148590","CHARITY WITHOUT BORDERS","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912989349300146_public.xml","CASH","2019-04-30","154098","ACTUAL VALUE",NA,"943067804","501(C)(3)","1100 LARKSPUR LANDING CIR 108","LARKSPUR","CA","949391827",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912989349300146","943148590","CHARITY WITHOUT BORDERS","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912989349300146_public.xml","PLEDGES RECEIVABLE","2019-04-30","637116","ACTUAL VALUE",NA,"943067804","501(C)(3)","1100 LARKSPUR LANDING CIR 108","LARKSPUR","CA","949391827",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912989349300146","943148590","CHARITY WITHOUT BORDERS","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912989349300146_public.xml","ACCOUNTANT FEES","2019-08-26","1560","ACTUAL COSTS",NA,"942590179",NA,"3478 BUSKIRK AVENUE SUITE 215","PLEASANT HILL","CA","94523",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201940619349200709","465574696","Blue Wave Wrestling Club Inc","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201940619349200709_public.xml","No Assets","2018-12-31",NA,"FMV",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202012259349301311","593353083","CLEARWATER BEACH CHAMBER OF","2019","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202012259349301311_public.xml","CASH","2019-09-30","61944","CASH",NA,"590196955","501(C)(6)","600 CLEVELAND STREET STE 204","CLEARWATER","FL","33775","CLEARWATER REGIONAL CHAMBER OF COMM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202012259349301311","593353083","CLEARWATER BEACH CHAMBER OF","2019","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202012259349301311_public.xml","SAVINGS AND TEMP","2019-09-30","266657","CASH",NA,"590196955","501(C)(6)","600 CLEVELAND STREET SUITE 204","CLEARWATER","FL","33765","CLEARWATER REGIONAL CHAMBER OF COMM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202012259349301311","593353083","CLEARWATER BEACH CHAMBER OF","2019","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202012259349301311_public.xml","EQUIPMENT","2019-09-30","5598","BOOK VALUE",NA,"590196955","501(C)(6)","600 CLEVELAND STREET STE 204","CLEARWATER","FL","33775","CLEARWATER REGIONAL CHAMBER OF COMM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201942199349300914","113819923","THE MARIPOSA CENTER","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201942199349300914_public.xml","CASH","2019-01-15","70000","FMV NOT APPLICABLE CASH DISTRIBUTION",NA,"050258886","501(C)3)","220 ELMWOOD AVENUE","PROVIDENCE","RI","029071435","DORCAS INTERNATIONAL INSTITUTE OF RHODE ISLAND",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201942199349300914","113819923","THE MARIPOSA CENTER","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201942199349300914_public.xml","CASH","2019-06-06","9500","FMV NOT APPLICABLE CASH DISTRIBUTION",NA,"050258886","501(C)3)","220 ELMWOOD AVENUE","PROVIDENCE","RI","029071435","DORCAS INTERNATIONAL INSITUTE OF RHODE ISLAND",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201942199349300914","113819923","THE MARIPOSA CENTER","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201942199349300914_public.xml","CASH","2019-07-31","900","FMV NOT APPLICABLE CASH DISTRIBUTION",NA,"050258886","501(C)3)","220 ELMWOOD AVENUE","PROVIDENCE","RI","029071435","DORCAS INTERNATIONAL INSITUTE OF RHODE ISLAND",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201942199349300914","113819923","THE MARIPOSA CENTER","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201942199349300914_public.xml","DORIS STEVENS FUND ASSETS","2018-12-31","23000","DETERMINE BY QUOTED INVESTMENT VALUE",NA,"222604963","501(C)(3)","ONE UNION STATION","PROVIDENCE","RI","02903","RHODE ISLAND FOUNDATION",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201942199349300914","113819923","THE MARIPOSA CENTER","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201942199349300914_public.xml","FURNITURE & FIXTURES","2018-12-31","1500","ESTIMATED SALVAGE VALUE",NA,"050258886","501(C)(3)","220 ELMWOOD AVENUE","PROVIDENCE","RI","029071435","DORCAS INTERNATIONAL INSITUTE OF RHODE ISLAND",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911989349300936","823226936","CITIZENS FOR FAIR TAX POLICY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911989349300936_public.xml","CONTRIBUTION RETURNED TO DONOR","2018-12-15","839972","CASH BALANCE",NA,NA,NA,"255 E OSBORN RD","PHOENIX","AZ","85012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943039349200544","942790131","POLE MOUNTAIN FIRE LOOKOUT","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943039349200544_public.xml","CASH","2019-03-31","28020",NA,NA,"753227511",NA,"PO BOX 536","MONTE RIO","CA","95462","MONTE RIO FIRE FIGHTERS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943039349200544","942790131","POLE MOUNTAIN FIRE LOOKOUT","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943039349200544_public.xml","CASH","2019-03-31","28020",NA,NA,"520183345",NA,"PO BOX 129","CAZADERO","CA","95421","FORT ROSS FIRE FIGHTERS ASSOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943039349200544","942790131","POLE MOUNTAIN FIRE LOOKOUT","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943039349200544_public.xml","CASH","2019-03-31","28020",NA,NA,"237414583",NA,"30800 SEAVIEW RD","CAZADERO","CA","95421","TIMBER COVE FIREFIGHTERS ASSOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943039349200544","942790131","POLE MOUNTAIN FIRE LOOKOUT","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943039349200544_public.xml","CASH","2019-03-31","28020",NA,NA,"630361466",NA,"5985 CAZADERO HWY","CAZADERO","CA","95421","CAZADERO FIREFIGHTERS ASSOC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201930719349200403","300160989","THE WOMAN'S CLUB OF ROLAND PARK","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201930719349200403_public.xml","CASH","2018-12-31","22866","BOOK VALUE","THE WOMAN'S CLUB OF ROLAND PARK INC","520534895","501C3","4500 ROLAND AVENUE","BALTIMORE","MD","21210",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201930719349200403","300160989","THE WOMAN'S CLUB OF ROLAND PARK","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201930719349200403_public.xml","ORIENTAL RUG","2018-12-31","10000","BOOK VALUE","THE WOMAN'S CLUB OF ROLAND PARK INC","520534895","501C3","4500 ROLAND AVENUE","BALTIMORE","MD","21210",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349303031","261475629","LincolnHealth Group","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349303031_public.xml","Cash & Cash Equivalents","2019-01-01","64146","Book Value",NA,"010238552",NA,"22 Bramhall Street","Portland","ME","04102","MaineHealth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349303031","261475629","LincolnHealth Group","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349303031_public.xml","Prepaids & Other Current Assets","2019-01-01","84183","Book Value",NA,"010238552",NA,"22 Bramhall Street","Portland","ME","04102","MaineHealth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349303031","261475629","LincolnHealth Group","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349303031_public.xml","Due From MH & Other Members","2019-01-01","702278","Book Value",NA,"010238552",NA,"22 Bramhall Street","Portland","ME","04102","MaineHealth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349303031","261475629","LincolnHealth Group","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349303031_public.xml","Investments","2019-01-01","439292","Book Value",NA,"010238552",NA,"22 Bramhall Street","Portland","ME","04102","MaineHealth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349303031","261475629","LincolnHealth Group","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349303031_public.xml","PPE, net","2019-01-01","136756","Book Value",NA,"010238552",NA,"22 Bramhall Street","Portland","ME","04102","MaineHealth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349303031","261475629","LincolnHealth Group","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349303031_public.xml","Other Assets","2019-01-01","9631532","Book Value",NA,"010238552",NA,"22 Bramhall Street","Portland","ME","04102","MaineHealth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349303031","261475629","LincolnHealth Group","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349303031_public.xml","Accounts Payable & Other Current Liabilities","2019-01-01","-100468","Book Value",NA,"010238552",NA,"22 Bramhall Street","Portland","ME","04102","MaineHealth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349303031","261475629","LincolnHealth Group","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349303031_public.xml","Accrued Payroll, Payroll Taxes, & Amounts Withheld","2019-01-01","-425512","Book Value",NA,"010238552",NA,"22 Bramhall Street","Portland","ME","04102","MaineHealth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349303031","261475629","LincolnHealth Group","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349303031_public.xml","Deferred Revenue","2019-01-01","-55691","Book Value",NA,"010238552",NA,"22 Bramhall Street","Portland","ME","04102","MaineHealth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349303031","261475629","LincolnHealth Group","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349303031_public.xml","Due to MH & Other Members","2019-01-01","-5189299","Book Value",NA,"010238552",NA,"22 Bramhall Street","Portland","ME","04102","MaineHealth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349303031","261475629","LincolnHealth Group","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349303031_public.xml","Net Assets Unrestricted","2019-01-01","-4865308","Book Value",NA,"010238552",NA,"22 Bramhall Street","Portland","ME","04102","MaineHealth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349303031","261475629","LincolnHealth Group","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349303031_public.xml","Net Assets Temporarily Restricted","2019-01-01","-111407","Book Value",NA,"010238552",NA,"22 Bramhall Street","Portland","ME","04102","MaineHealth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349303031","261475629","LincolnHealth Group","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349303031_public.xml","Net Assets Permanently Restricted","2019-01-01","-310502","Book Value",NA,"010238552",NA,"22 Bramhall Street","Portland","ME","04102","MaineHealth",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201920529349200027","364645462","OTHER WORLDS INC","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201920529349200027_public.xml","Final vendor expenses paid. No remaining assets.","2018-12-31","1250","Return prep invoice",NA,"271734510","S corp","4200 Park Blvd 531","Oakland","CA","94602",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201920529349200027","364645462","OTHER WORLDS INC","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201920529349200027_public.xml","Final vendor expenses paid. No remaining assets.","2018-12-31","277","Bookkeeping invoice",NA,"810927616","Sole Proprietor","858 Rosedale Ave Apt 19","Lafayette","CA","94549",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202010149349300026","452422428","Highlands-Cashiers Physician Services Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202010149349300026_public.xml","ACCOUNTS RECEIVABLE, NET","2019-02-02","0","SALE VALUATION","MH PHYSICIAN SERVICES LLC","832006613","LLC","310 LONG SHOALS ROAD","ARDEN","NC","28704",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202010149349300026","452422428","Highlands-Cashiers Physician Services Inc","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202010149349300026_public.xml","INTERCOMPANY ACCOUNT RECEIVABLE","2019-02-03","656504","BOOK VALUE","ANC HEALTHCARE INC","581450888","501(c)(3)","425 W NEW ENGLAND AVE STE 300","WINTER PARK","FL","32789",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
