"OBJECT_ID","EIN","NAME","TAXYR","FORMTYPE","URL","F9_03_PROG_DESC","F9_03_PROG_GRANT","F9_03_PROG_EXP","F9_03_PROG_EXP.1","F9_03_PROG_DESC.1","F9_03_PROG_GRANT_FRGN_X","F9_03_PROG_REV","F9_03_PROG_REV.1","F9_03_PROG_EXP.2","F9_03_PROG_REV.2","F9_03_PROG_DESC.2","F9_03_PROG_GRANT.1","F9_03_PROG_GRANT.2"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201532999349200123","592274454","WORC HAVEN INC","2014","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201532999349200123_public.xml","THE ORGANIZATION PROVIDES HOUSING, FOOD, AND ACTIVITES TO MENTALLY CHALLENGED ADULTS IN A CONGREGATE LIVING FACILITY. CURRENTLY THE PROGRAM SERVES 15 RESIDENTS.","0","77969",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201320869349200412","593154930","LAMPLIGHT MINISTRIES INC","2012","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201320869349200412_public.xml","PROMOTION N PUBLICATION OF BOOKS OF HEALING",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201513489349200641","830297842","Wyoming Economic Development Assn","2014","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201513489349200641_public.xml","Promote economic development statewide. Be available to provide information and ideas to any business that may consider bringing a new business to the state or existing business that may be considering expantion.","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201120419349200012","382488305","ALANO CLUB OF BATTLE CREEK INC","2009","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201120419349200012_public.xml","SUCCESSFUL IN PROVIDING A SAFE MEETING PLACE FOR INDIVIDUALS AND THEIR FAMILIES INVOLVED IN A.A., N.A., ALANON, OVER-EATERS AND ALATEEN MEETINGS THAT ENCOMPASS THE 12 STEPS OF RECOVERY FOR 365 DAYS OF THE YEAR PROVIDING 8 OR 9 MEETINGS FROM 9 AM TO 9 PM DAILY. ASSISTED THE FEDERAL DRUG COURT AND CALHOUN COUNTY JUDICIAL SYSTEM WITH THEIR COURT ORDERED PARTICIPANTS TO ATTEND ANY OF THE 12 STEP RECOVERY MEETINGS THAT ARE PROVIDED 365 DAYS OF THE YEAR FROM 9 AM TO 9 PM DAILY.","0","35745",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911359349206216","463382821","LIVE YOUR MISSION INCORPORATED","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911359349206216_public.xml","We trained over 1,500 church leaders in Relational Evangelism that baptized over 5,200 people into Christ in 2018.","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911359349206216","463382821","LIVE YOUR MISSION INCORPORATED","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911359349206216_public.xml","We expanded our Leadership Training into a total of 17 countries.","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911359349206216","463382821","LIVE YOUR MISSION INCORPORATED","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911359349206216_public.xml","Over 200 church planters were equipped towards their launch of a new church.","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911359349206216","463382821","LIVE YOUR MISSION INCORPORATED","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911359349206216_public.xml","All other activities","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201101369349202050","261928071","HUDSON YOUTH DEKHOCKEY LEAGUE INC","2010","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201101369349202050_public.xml","THE ORGANIZATION PROVIDES ATHLETIC OPPORTUNITIES FOR THE 538 AMATUER ATHLETES IN THE PROGRAM.","0","81515",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202002529349300865","911239205","ALONGSIDE MINISTRIES INTERNATIONAL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202002529349300865_public.xml","PRESENTED SOME FIFTY MISSIONS EDUCATION PROGRAMS ON THE NEEDS AND OPPORTUNITIES IN EUROPE AND ITS CHURCHES. RECRUITED AND TRAINED ONE NEW 'ALONGSIDERS' FOR LONG-TERM MISSIONARY SERVICE IN FRANCE, GERMANY, ESTONIA AND SCOTLAND.","3096","33188","60382","IN ALBANIA, WE PARTNER IN SEVERAL ONGOING PROJECTS OF LOCAL CHURCHES, INCLUDING AN INTERNATIONAL BIBLE SCHOOL, A CHRISTIAN SUMMER CAMP AND A VILLAGE ORPHANAGE. IN ANOTHER PROJECT, AN UNDER-RESOURCED VILLAGE CHURCH HAS A MINISTRY TO ITS TOWN AND THE SURROUNDING VILLAGES. IN THE CZECH REPUBLIC WE PARTNER WITH NATIONAL CHURCH IN THEIR CHURCH PLANTING EFFORTS AND WITH A NATIONAL FELLOWSHIP OF CHURCHES TO PROVIDE LEADERSHIP TRAINING TO CHURCH PLANTERS, YOUNG PEOPLE AND PASTORS. IN ESTONIA, WE PARTNER WITH AN ESTONIAN FOUNDATION AND A LOCAL CHURCH OUTREACH TO RUN A CAFE FOR YOUTH JOB TRAINING AND EVANGELIMS.",NA,NA,NA,NA,NA,NA,"53966",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201742089349200229","272491424","Bulgarian Reformation Ministries","2016","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201742089349200229_public.xml","The organization translates Christian literature from English to Bulgarian by publishing books utilizing the internet and attending conferences",NA,"38489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201601329349301385","410417230","MINNESOTA FARM BUREAU FEDERATION","2014","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201601329349301385_public.xml","MEMBER SERVICES & COUNTY ACTIVITIES: PROVIDE BOOKKEEPING ASSISTANCE AND SUPPLIES TO COUNTY FARM BUREAU ORGANIZATIONS.",NA,NA,NA,"LEGISLATIVE, RESEARCH & EDUCATION: PROVIDE INFORMATION ON AGRICULTURAL ISSUES TO THOSE INVOLVED IN AG LEGISLATION. SPONSOR SEMINARS & MEETINGS TO UPDATE MEMBERS ON AG ISSUES.",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201503179349304315","111667761","SOUTHSIDE HOSPITAL","2014","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201503179349304315_public.xml","North Shore-LIJ Medical Group is an affiliated member of the North Shore-LIJ Health System (""the System"") and part of the System's medical group and ambulatory lines of service. It strives to make a measurable difference in the health status of the communities it serves by providing comprehensive health care regardless of ability to pay.",NA,"81118408",NA,NA,NA,"62762049",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000669349200330","201628324","FOUNDATION FOR ADVANCEMENT OF","2019","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000669349200330_public.xml","ENGAGE IN BASIC SCIENCE STUDIES IN THE AREAS OF BIOMECHANICS, NEUROPHYSIOLOGY AND ANATOMY.",NA,"55451",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201531769349200618","208947579","LAKE GENEVA WINE FESTIVAL INC","2014","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201531769349200618_public.xml","BOYS AND GIRLS CLUB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201531769349200618","208947579","LAKE GENEVA WINE FESTIVAL INC","2014","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201531769349200618_public.xml","LAKE GENEVA YMCA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201531769349200618","208947579","LAKE GENEVA WINE FESTIVAL INC","2014","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201531769349200618_public.xml","WCAC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201421349349202982","263418706","FVHS Friends of the Chorus Inc","2012","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201421349349202982_public.xml","Sponsored various performances by the Fuquay-Varina High School Chorus","33637",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902619349300410","471007557","ALEWIFE TRANSPORTATION MANAGEMENT","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902619349300410_public.xml","N/A",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201211169349300611","237118941","LIONS INTERNATIONAL MD-2","2010","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201211169349300611_public.xml","PROVIDING YOUTH WITH EXPERIENCES OF TRAVELING AND MEETING WITH OTHER YOUTH TO EXCHANGE CULTURE AND LIFE EXPERIENCES.",NA,"6000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201110949349200016","943127294","The Crash Foundation","2010","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201110949349200016_public.xml","Our volunteer network supported families and victims of truck crashes in over 40 states, offering them comfort and guidance following a truck crash First Response program support includes: grief from past victims, instruction on Our volunteer network supported families and victims of truck crashes in over 40 states, offering them comfort and guidance following a truck crash First Response program support includes: grief from past victims, instruction on the crash scene/vehicle, education on health issues in the aftermath of the crash",NA,"135246",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201441819349300859","370715414","HOME BUILDERS ASSOCIATION OF ILLINOIS","2013","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201441819349300859_public.xml","INDUSTRY PROMOTION - Expenses attributable to presenting industry problems and concerns to the general public and to legislative and regulatory bodies.",NA,NA,NA,"CONVENTIONS, SEMINARS AND MEETINGS - Expenses attributable to providing educational programs to members and providing a forum for member interaction.",NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201142159349200804","208233326","CAPLIN FAMILY CHARITIES INC","2010","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201142159349200804_public.xml","CFCHARITIES ENCOURAGES DENTAL CARE, HYGIENE AND OVERALL GOOD ORAL HEALTH THROUGH GENERAL EDUCATION AND INFORMATION THROUGH WRITTEN MATERIALS, LECTURES AND SEMINARS. IT WILL ALSO ENHANCE THE AVAILABILITY OF DENTAL AND ORAL HEALTH INITIATIVES IN THE DISADVANTAGED AND INDIGENT COMMUNITY, WITH A FOCUS ON CHILDREN/STUDENTS WITHIN THESE COMMUNITIES.","0","2335",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201142159349200804","208233326","CAPLIN FAMILY CHARITIES INC","2010","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201142159349200804_public.xml","A SECOND PROGRAM OF CFCHARITIES IS TO ESTABLISH AN ORAL HEALTH ACADEMY IN THE PHILADELPHIA SCHOOL DISTRICT TO EXPOSE CHILDREN IN GRADES 9-12 TO DENTAL HEALTH CAREERS. STUDENTS OF THE ORAL HEALTH ACADEMY WILL BE ELIGIBLE TO APPLY FOR SCHOLARSHIPS FROM CFCHARITIES FOR THE EDUCATION NECESSARY TO BECOME AN ASSISTANT, HYGIENIST OR A DENTIST","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201142159349200804","208233326","CAPLIN FAMILY CHARITIES INC","2010","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201142159349200804_public.xml","SPLASH AND SUMMER FUND - JOINED MAYOR MICHAL NUTTER, THE PHILADELPHIA DEPARTMENT OF RECREATION AND A BROAD PUBLIC/PRIVATE COALITION TO HELP SAVE THE PHILADELPHIA PUBLIC POOLS. CFCHARITIES VIEWS PUBLIC POOLS AS AN IMPORTANT COMMUNITY RESOURCE THAT PROVIDES POSITIVE ACTIVITIES, A SAFE HAVEN AND AN OUTLET FOR ORAL HEALTH OUTREACH TO YOUNG PEOPLE.CFCHARITIES WILL PROVIDE ONSITE ORAL HEALTH INFORMATION AT THESE KEY COMMUNITY CENTERS.","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201221359349203612","391804366","NEW GLARUS VISION INC","2011","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201221359349203612_public.xml","INSURE THE ECONOMIC VIABILITY OF THE COMMUNITY BY MANAGING GROWTH IN TOURISM.","0","19187",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201221359349203612","391804366","NEW GLARUS VISION INC","2011","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201221359349203612_public.xml","FOSTER ENVIROMENTAL STEWARDSHIP TO INSURE A HIGH QUALITY OF LIFE FOR THE FUTURE OF THE COMMUNITY.","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201221359349203612","391804366","NEW GLARUS VISION INC","2011","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201221359349203612_public.xml","FOSTER CULTURAL DEVELOPMENT THROUGH CULTURAL EVENTS, BUILDING DESIGN, AND EDUCATIONAL PROGRAMS.","0","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201720699349200217","363151936","ST FRANCIS HOSPITAL MEDICAL &","2015","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201720699349200217_public.xml","DONATION TO ST. FRANCIS HOSPITAL.","6500","6500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201720699349200217","363151936","ST FRANCIS HOSPITAL MEDICAL &","2015","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201720699349200217_public.xml","RECEPTION AND OUTING FOR THE PHYSICIANS OF ST. FRANCIS HOSPITAL AT THE END OF THE YEAR.",NA,"39911",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201720699349200217","363151936","ST FRANCIS HOSPITAL MEDICAL &","2015","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201720699349200217_public.xml","DEPRECIATION EXPENSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201120989349300432","770245395","Mammoth Lakes Foundation","2009","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201120989349300432_public.xml","The Mammoth Lakes Foundation is spearheading a community steering committee to develop a plan and feasibility study for a new arts and cultural center. The Foundation continues in planning of community education and cultural programs in the South Gateway area of the Mammoth community.",NA,"223293","132933","Ongoing exhibits at the Mammoth Ski Museum included the Beekley Collection of International Skiing Art and Literature, Dave McCoy Vintage Photography: 1930s to 1960s and Wild Eyes in the Sierra Skies. The Museum hosted ski club receptions and shared the history of the Eastern Sierra skiing through ""Tracks of Passion"" and a book signing. The Museum continued the kid's art camps over the summer. Many community and non-profit meetings, fundraisers and events were held at the Museum.",NA,"66115","52072","56409",NA,"Ongoing support, operation and expansion of the community theater through the Mammoth Lakes Repertory Theatre, which is a part of the Foundation. We have programmed over 100 nights of performances and rehearsals. The last performance involved a cast of over 35 people; which included many local residents and students.",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201120989349300432","770245395","Mammoth Lakes Foundation","2009","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201120989349300432_public.xml","The Mammoth Lakes Foundation is spearheading a community steering committee to develop a plan and feasibility study for a new arts and cultural center. The Foundation continues in planning of community education and cultural programs in the South Gateway area of the Mammoth community.","32381","223293","132933","Ongoing exhibits at the Mammoth Ski Museum included the Beekley Collection of International Skiing Art and Literature, Dave McCoy Vintage Photography: 1930s to 1960s and Wild Eyes in the Sierra Skies. The Museum hosted ski club receptions and shared the history of the Eastern Sierra skiing through ""Tracks of Passion"" and a book signing. The Museum continued the kid's art camps over the summer. Many community and non-profit meetings, fundraisers and events were held at the Museum.",NA,"66115","0","32381",NA,"The Mammoth Lakes Foundation (MLF) provided scholarships to 21 students during the Spring 2010 semester and 31 students during the Fall 2009 semester. The MLF scholarships cover books and tuition. Scholarships are awarded to local residents who are taking on-campus classes and maintaining a 2.5 or above GPA. Scholarships are given to provide an incentive and assistance to students in attaining their associate's degree at Cerro Coso Community College - credits are transferable to a UC or CSU school.",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201543199349200924","800469646","DOROTHY FINN FOUNDATION INC","2014","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201543199349200924_public.xml","TO PROVIDE FINANCIAL SUPPORT FOR NON PROFIT ANIMAL RESCUE GROUPS",NA,"531",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201543199349200924","800469646","DOROTHY FINN FOUNDATION INC","2014","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201543199349200924_public.xml","TO PURCHASE AND DONATE MUSICAL INSTRUMENTS AND ART SUPPLIES TO ECONOMICALLY CHALLENGED CHILDREN",NA,"500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201740269349200224","521981918","MARYLAND ASSOCIATION OF AG FAIRS","2016","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201740269349200224_public.xml","PROMOTION OF AGRICULTURAL EDUCATION THROUGH STATE COUNTY AND LOCAL AGRICULTURAL FAIRS TRAINING OF FAIR JUDGES",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040429349301589","912164137","OAKLAND ALAMEDA COUNTY EMERYVILLE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040429349301589_public.xml","THE ORGANIZATION MADE CONTRIBUTIONS TO VARIOUS CHARITABLE ORGANIZATIONS AND FUNDS SUPPORTING FIREFIGHTERS AND THEIR FAMILIES.","23286","23286","4129","THE ORGANIZATION DONATES T-SHIRTS AND OTHER PROMOTIONAL ITEMS TO VARIOUS CHARITABLE ORGANIZATIONS.",NA,NA,NA,NA,NA,NA,"4129",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201621329349202412","943118465","WARM SPRINGS ROTARY FOUNDATION","2014","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201621329349202412_public.xml","CASH DONATIONS TO LOCAL AND NATIONAL CHARITABLE ORGANIZATIONS","13825",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201621329349202412","943118465","WARM SPRINGS ROTARY FOUNDATION","2014","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201621329349202412_public.xml","CASH DONATION FOR POLIO ERADICATION (ROTARY INTERNATIONAL)","5000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201621329349202412","943118465","WARM SPRINGS ROTARY FOUNDATION","2014","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201621329349202412_public.xml","PROVIDE ATLAS BOOKS TO LOCAL ELEMENTARY SCHOOL STUDENTS","2495",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201621329349202412","943118465","WARM SPRINGS ROTARY FOUNDATION","2014","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201621329349202412_public.xml","AWARD SCHOLARSHIPS TO LOCAL HIGH SCHOOL STUDENTS","150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201621329349202412","943118465","WARM SPRINGS ROTARY FOUNDATION","2014","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201621329349202412_public.xml","CASH DONATIONS TO LOCAL AND NATIONAL YOUTH ORGANIZATIONS","2298",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201621329349202412","943118465","WARM SPRINGS ROTARY FOUNDATION","2014","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201621329349202412_public.xml","CASH DONATION FOR INTERNATIONAL EMERGENCY RELIEF","750",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201621329349202412","943118465","WARM SPRINGS ROTARY FOUNDATION","2014","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201621329349202412_public.xml","CASH DONATIONS TO LOCAL SENIOR CITIZENS CHARITABLE ORGANIZATIONS","11000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201202279349302300","131882114","WESTCHESTER LIBRARY SYSTEM","2011","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201202279349302300_public.xml","PUBLIC SERVICE - WESTCHESTER LIBRARY SYSTEM PROVIDES A VARIETY OF PUBLIC SERVICE PROGRAMS TO ITS MEMBER LIBRARIES. THESE INCLUDE OUTREACH SERVICES FOR UNDERSERVED POPULATIONS AS WELL AS TO THE ELDERLY, PROGRAMS FOR INDIVIDUALS IN CAREER TRANSITIONS AND YOUTH BASED READING PROGRAMS.",NA,"1918120",NA,NA,NA,"791357",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201703199349206965","464982769","Luisi Academy for Music and Visual Arts Inc","2016","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201703199349206965_public.xml","To establish an international cultural exchange with a summer visit to Italy for the benefit of young performing and visual artists and to encourage and promote the study and performance of music, theater, opera and the visual arts, by providing a forum and educational workshops and by awarding residential scholarships to selected artists from the U.S. and elsewhere.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921619349200432","710986570","INSIGHT COLLABORATIVE INC","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921619349200432_public.xml","IC CONTINUED TO EXPAND THE PEACE EDUCATION PROJECT IN UGANDA. WE WORKED WITH THREE PRIMARY SCHOOLS AND PROVIDED CONFLICT RESOLUTION TRAINING TO TEACHERS TO EDUCATE SCHOOL CHILDREN AND THEIR COMMUNITIES ON PREVENTION OF VIOLENCE.","0","11554",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921619349200432","710986570","INSIGHT COLLABORATIVE INC","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921619349200432_public.xml","ONE INSIGHT FELLOW HAD FIVE INTERNATIONAL PLACEMENTS IN FIVE FOREIGN COUNTRIES. THE FELLOW STARTED THE YEAR IN KIGALI, RWANDA, WITH EARTHENABLE WHERE SHE LED 3-DAY NEGOTIATION WORKSHOP WITH FOUR DIFFERENT EARTHENABLE OFFICES AROUND RWANDA. PROVIDED OVER 100 HOURS OF ONE-ON-ONE COACHING. MEDIATED THREE DIFFERENT COMPANY-RELATED CONFLICTS. THE SECOND PLACEMENT IS WAS IN NAIROBI, KENYA WITH FRESHLIFE WHERE THE FELLOW LED FOUR HALF DAY-LONG TRAININGS FOR SALES TEAMIN EFFECTIVE COMMUNICATION, AND CONFLICT MANAGEMENT. PROVIDED OVER TWENTY-EIGHT HOURS OF ONE-ON-ONE COACHING. ADVISED COMPANY LEADERSHIP ON HOW TO PROVIDE FOLLOW-UP APPLICATION OPPORTUNITIES AND PROVIDED SIX HOURS OF CONSULTING HOURS TO COMPANY LEADERSHIP ON VARIOUS SUBJECTS. THE THIRD PLACEMENT TOOK OUR FELLOW TO TAMALE, GHANA WITH SAHA GLOBAL. WHERE THE FELLOW LED TWO DAY-LONG COMPANY RETREAT AND FACILITATED EIGHT TOUGH COMPANY-WIDE CONVERSATIONS. PROVIDED ONE-ONE COACHING. NEXT IT WAS ONTO STUTTGART, GERMANY WITH MEDIATION WORKS INCORPORATED (MWI) WHERE THE FELLOW EDITED, AND IMPROVED DAY-LONG WORKSHOP IN EFFECTIVE COMMUNICATION. LAST PLACEMENT WAS IN LIMA, PERU WITH UNITED NATIONS DEVELOPMENT PROGRAM. HERE THE FELLOW LED FOUR LUNCH TIME CONVERSATIONS AROUND NEGOTIATIONS AND EFFECTIVE COMMUNICATION. CONDUCTED STAKEHOLDER INTERVIEWS OF VARIOUS MEMBERS IN THE PERUVIAN OIL PALM INDUSTRY. DEVELOPED TOOL TO HELP UNDP PREPARE FOR THEIR ROLE AS CONVENER FOR A DIALOGUE AROUND OIL PALM SECTOR.","0","5601",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921619349200432","710986570","INSIGHT COLLABORATIVE INC","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921619349200432_public.xml","IC TEACHES OTHERS A SYSTEMATIC FRAMEWORK DESIGNED FOR PREPARING, CONDUCTING, AND MEASURING SUCCESS IN REAL WORLD NEGOTIATIONS. PARTICIPANTS GET ADVICE ON RECOGNIZING AND DEALING WITH DIFFICULT TACTICS AND CHALLENGING NEGOTIATION SITUATIONS. THEY WILL LEARN HOW TO DEVELOP NEGOTIATION SKILLS NEEDED TO GET BETTER SUBSTANTIVE RESULTS WITHOUT DAMAGING WORKING RELATIONSHIPS.","0","1613",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
