"OBJECT_ID","EIN","NAME","TAXYR","FORMTYPE","URL","F9_08_REV_PROG_DESC","F9_08_REV_PROG_BIZCODE","F9_08_REV_PROG_TOT","F9_08_REV_PROG_RLTD","F9_08_REV_PROG_EXCL","F9_08_REV_PROG_UBIZ"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943409349300219","386092535","ANN ARBOR EDUCATION ASSOCIATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943409349300219_public.xml","LOCAL DUES",NA,"214898","214898",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943409349300219","386092535","ANN ARBOR EDUCATION ASSOCIATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943409349300219_public.xml","COORDINATING COUNCIL",NA,"39955","39955",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201610819349300406","526054152","American Board for Certification in","2014","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201610819349300406_public.xml","Individual & Facility Renewal Fee","900099","4675487","4675487",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201610819349300406","526054152","American Board for Certification in","2014","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201610819349300406_public.xml","Facility Accreditation","900099","1726970","1726970",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201610819349300406","526054152","American Board for Certification in","2014","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201610819349300406_public.xml","Examination Programs","611430","774250","774250",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201610819349300406","526054152","American Board for Certification in","2014","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201610819349300406_public.xml","Continuing Education","611430","132720","132720",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201610819349300406","526054152","American Board for Certification in","2014","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201610819349300406_public.xml","Publications","511120","26320","26320",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201720469349301052","581792141","NORTH CAROLINA COMMUNITY SHARES","2015","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201720469349301052_public.xml","ANNUAL MEMBERSHIP DUES",NA,"2800","2800",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201811359349309961","620479189","CARSON-NEWMAN UNIVERSITY","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201811359349309961_public.xml","TUITION AND FEES","611600","51430976","51430976",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201811359349309961","620479189","CARSON-NEWMAN UNIVERSITY","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201811359349309961_public.xml","DINING SERVICES","531110","4290228","4290228",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201811359349309961","620479189","CARSON-NEWMAN UNIVERSITY","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201811359349309961_public.xml","STUDENT HOUSING","722210","3410770","3410770",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201811359349309961","620479189","CARSON-NEWMAN UNIVERSITY","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201811359349309961_public.xml","INTERCOLLEGIATE ATHLETICS ETC","451211","1355667","1355667",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201811359349309961","620479189","CARSON-NEWMAN UNIVERSITY","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201811359349309961_public.xml","SUMMER PROGRAM","531110","394159","394159",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201422889349301327","150532293","POTSDAM AUXILIARY & COLLEGE","2013","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201422889349301327_public.xml","PROGRAM SERVICE REVENUE",NA,"579478","579478",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201702239349302060","630810661","CAPSTONE HEALTH SERVICES FOUNDATION PC","2015","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201702239349302060_public.xml","HEALTH CARE SERVICES","621610","19081305","19081305",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201702239349302060","630810661","CAPSTONE HEALTH SERVICES FOUNDATION PC","2015","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201702239349302060_public.xml","UA STUDENT HEALTH CENTER","900099","358540","358540",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201702239349302060","630810661","CAPSTONE HEALTH SERVICES FOUNDATION PC","2015","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201702239349302060_public.xml","MISCELLANEOUS REVENUE","900099","80215","80215",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201502589349300005","042650251","GREAT BARRINGTON HISTORICAL SOCIETY INC","2014","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201502589349300005_public.xml","Membership Dues & Assessments",NA,"965","965",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201402769349300015","412220807","Boys Town Louisiana Inc","2013","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201402769349300015_public.xml","Intervention and Assessment","624100","596897","596897",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201402769349300015","412220807","Boys Town Louisiana Inc","2013","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201402769349300015_public.xml","Family Home Services","624100","671441","671441",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201402769349300015","412220807","Boys Town Louisiana Inc","2013","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201402769349300015_public.xml","In Home Family","624100","282952","282952",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201402769349300015","412220807","Boys Town Louisiana Inc","2013","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201402769349300015_public.xml","Common Sense Parenting","621110","2701","2701",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201703529349300115","830484438","Tag Children's Museum of St Augustine","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201703529349300115_public.xml","Events","900099","2664","2664",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201711999349301351","311225765","1368 CODE CREDIT UNION","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201711999349301351_public.xml","INTEREST ON LOANS","522100","3048556","3048556",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201711999349301351","311225765","1368 CODE CREDIT UNION","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201711999349301351_public.xml","FEE INCOME","522100","1976512","1965960",NA,"10552"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201621339349303697","380861385","MUSKEGON YACHT CLUB","2015","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201621339349303697_public.xml","MEMBERSHIP DUES AND AS","713990","233468","233468",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201621339349303697","380861385","MUSKEGON YACHT CLUB","2015","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201621339349303697_public.xml","SLIP/DOCK & POOL FEES","713990","189911","189911",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201621339349303697","380861385","MUSKEGON YACHT CLUB","2015","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201621339349303697_public.xml","YARD & STORAGE FEES","713990","22936","22936",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201621339349303697","380861385","MUSKEGON YACHT CLUB","2015","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201621339349303697_public.xml","MEMBER EVENTS","713990","12000","12000",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201621339349303697","380861385","MUSKEGON YACHT CLUB","2015","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201621339349303697_public.xml","NON-MEMBER SERVICES","713990","10949",NA,NA,"10949"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201641259349300314","132552500","Harlem School of the Arts Inc","2014","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201641259349300314_public.xml","Admission income",NA,"27178","27178",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201641259349300314","132552500","Harlem School of the Arts Inc","2014","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201641259349300314_public.xml","Program fees",NA,"100940","100940",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201641259349300314","132552500","Harlem School of the Arts Inc","2014","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201641259349300314_public.xml","Tuition & registration",NA,"1062867","1062867",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201742919349300519","521599698","UMWA BCOA TRAINING AND EDUCATION TRUST","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201742919349300519_public.xml","EMPLOYERS CONTRIBUTIONS","611710","11478","11478",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901139349300845","812865940","St Edwards Conference of St Vincent De","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901139349300845_public.xml","Thrift Store","453310","198305","198305",NA,"0"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201910439349300126","262932780","THE MICHIGAN NEONATAL BIOBANK INC","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201910439349300126_public.xml","DRIED BLOOD SPOT FEES","541700","67180","67180",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201600129349300700","030221018","UNITED WAY OF ADDISON COUNTY INC","2014","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201600129349300700_public.xml","PROGRAM REVENUE","561000","38158","38158",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201811349349306246","311634837","CALVARY COMMUNITY INC III","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201811349349306246_public.xml","BEAUTY SHOP FEES",NA,"2544","2544",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201811349349306246","311634837","CALVARY COMMUNITY INC III","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201811349349306246_public.xml","RESIDENT RENTALS",NA,"2823707","2823707",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201703059349301475","943063887","NAIOP SAN FRANCISCO BAY AREA CHAPTER","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201703059349301475_public.xml","PROGRAM SERVICE REVENU","531390","406226","406226",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201833189349306588","411702095","Parkers Prairie Community Ambulance","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201833189349306588_public.xml","Ambulance Calls","621910","107305",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201833189349306588","411702095","Parkers Prairie Community Ambulance","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201833189349306588_public.xml","Training","811000","2200",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201833189349306588","411702095","Parkers Prairie Community Ambulance","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201833189349306588_public.xml","Insurance & Tax Refund","524126","539",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201802609349301790","237080754","HARTLAND VOLUNTEER FIRE COMPAN","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201802609349301790_public.xml","FIRE PROTECTION CON","819200","129580","129580",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901839349300935","370730239","QUINCY COMMUNITY THEATRE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901839349300935_public.xml","TICKET SALES","711110","433566","433566",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901839349300935","370730239","QUINCY COMMUNITY THEATRE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901839349300935_public.xml","SPONSORS AND PROGRAM A","711110","72514","72514",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901839349300935","370730239","QUINCY COMMUNITY THEATRE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901839349300935_public.xml","EDUCATION","711110","34648","34648",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901839349300935","370730239","QUINCY COMMUNITY THEATRE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901839349300935_public.xml","OTHER EARNED INCOME","711110","12909","12909",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901789349300230","330823455","NEIGHBORUS","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901789349300230_public.xml","LOAN ORIGINATION",NA,"2815","2815",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201702509349300900","010538683","EMC AFFORDABLE HOUSING PRESERVATION CORP","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201702509349300900_public.xml","TENANT RENT","531110","497847","497847",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201702509349300900","010538683","EMC AFFORDABLE HOUSING PRESERVATION CORP","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201702509349300900_public.xml","MISCELLANEOUS","531110","1137","1137",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201820189349301027","841241767","CHILDREN'S ADVOCACY CENTER FOR THE","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201820189349301027_public.xml","MEDICAL EXAMS","624100","2950","2950",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932269349300433","346573626","CANTON ELECTRICAL WELFARE FUND","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932269349300433_public.xml","EMPLOYER CONTRIBUTIONS","525100","5299377",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932269349300433","346573626","CANTON ELECTRICAL WELFARE FUND","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932269349300433_public.xml","PARTICIPANT CONTRIBUTIONS","525100","1139305",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932269349300433","346573626","CANTON ELECTRICAL WELFARE FUND","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932269349300433_public.xml","OFFICE AND SALARY","525100","755825",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201412039349300001","056015385","Associated General Contractors of","2013","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201412039349300001_public.xml","Membership Dues & Assessments",NA,"112599","112599",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201910539349300601","222482535","BINGHAMTON LOCAL DEVELOPMENT CORPORATION","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201910539349300601_public.xml","MISCELLANEOUS","900099","61484","61484",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201910539349300601","222482535","BINGHAMTON LOCAL DEVELOPMENT CORPORATION","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201910539349300601_public.xml","LOAN INTEREST INCOME","900099","29620","29620",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913189349314671","911729777","Historic Seattle Preservation Foundation","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913189349314671_public.xml","Educational Programs","531390","20966","20966",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201703199349306925","222597592","COMMUNITY MEDICAL CENTER FOUNDATION","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201703199349306925_public.xml","OTHER PROGRAM SUPPORT","900099","760872","760872",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201700199349300230","222367416","THE WINSTON SCHOOL","2015","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201700199349300230_public.xml","TUITION AND FEES","611110","3405296","3405296",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201733189349303443","223699313","NEW JERSEY CHAPTER AMERICAN ACADEMY OF","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201733189349303443_public.xml","PHYSICIAN EDUCATION","900099","566455","566455",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201733189349303443","223699313","NEW JERSEY CHAPTER AMERICAN ACADEMY OF","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201733189349303443_public.xml","MEMBERSHIP DUES","900099","214563","214563",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201733189349303443","223699313","NEW JERSEY CHAPTER AMERICAN ACADEMY OF","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201733189349303443_public.xml","MEETING INCOME","900099","172110","172110",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201733189349303443","223699313","NEW JERSEY CHAPTER AMERICAN ACADEMY OF","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201733189349303443_public.xml","CONFERENCE INCOME","900099","24303","24303",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201733189349303443","223699313","NEW JERSEY CHAPTER AMERICAN ACADEMY OF","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201733189349303443_public.xml","NEWSLETTER/WEBSITE","900099","19600",NA,NA,"19600"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201900919349300580","630941734","CONDE CAVALIERS","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201900919349300580_public.xml","MEMBERSHIP DUE",NA,"216456","216456",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201900919349300580","630941734","CONDE CAVALIERS","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201900919349300580_public.xml","PARADE",NA,"123420","123420",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201900919349300580","630941734","CONDE CAVALIERS","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201900919349300580_public.xml","BALL",NA,"50280","50280",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201741429349300649","941330958","Oakland Education Association","2015","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201741429349300649_public.xml","Membership Dues & Assessments","611710","557442","557442",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932899349301018","912153101","RESTORATION COUNSELING SERVICES","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201932899349301018_public.xml","COUNSELING SERVICES",NA,"288408","288408",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201742129349300859","426063218","5 STAR COMMUNITY CREDIT UNION","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201742129349300859_public.xml","LOAN INCOME","522100","928437","928437",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201730749349300623","043318202","SOMALI DEVELOPMENT CENTER INC","2015","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201730749349300623_public.xml","ASSISTANCE AND FEES",NA,"115871","115871",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201542239349301134","770410440","Students International","2014","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201542239349301134_public.xml","Outreach Support","900099","2222458","2222458","0","0"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201533179349302943","741405798","NORTHWEST LITTLE LEAGUE","2014","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201533179349302943_public.xml","SPRING LEAGUE","713940","164132","164132",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201533179349302943","741405798","NORTHWEST LITTLE LEAGUE","2014","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201533179349302943_public.xml","FALL LEAGUE","713940","46506","46506",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201533179349302943","741405798","NORTHWEST LITTLE LEAGUE","2014","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201533179349302943_public.xml","PONY LEAGUE","713940","34664","34664",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201533179349302943","741405798","NORTHWEST LITTLE LEAGUE","2014","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201533179349302943_public.xml","CAMP REGISTRATION/FEES","713940","375","375",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349314799","133329253","Consolidated Edison Master Welfare Benefit","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349314799_public.xml","EMPLOYEE CONTRIBUTIONS","525100","2695310","2695310",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201611629349300631","590834277","INTERNATIONAL LONGSHOREMENS ASSOCIATION","2014","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201611629349300631_public.xml","CR5 INCOME","525100","520057","520057",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201611629349300631","590834277","INTERNATIONAL LONGSHOREMENS ASSOCIATION","2014","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201611629349300631_public.xml","EMPLOYERS CONTRIB","900099","5620797","5620797",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202010659349301031","954888539","WORKER EDUCATION AND RESOURCE CENTER INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202010659349301031_public.xml","FEE FOR SERVICE","611430","25000","25000",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202030289349301333","232660473","SHIRLEY ROAD PRODUCTIONS","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202030289349301333_public.xml","PROGRAM REVENUES",NA,"4494","4494",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201431349349308408","411833070","DISABLED SPORTS USA US ELECTRIC","2013","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201431349349308408_public.xml","PROGRAM SERVICES","900099","1187","1187",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201520589349300102","042450813","Norman Rockwell Museum at Stockbridge Inc","2013","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201520589349300102_public.xml","MUSEUM ADMISSIONS","713990","1412819","1412819",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201520589349300102","042450813","Norman Rockwell Museum at Stockbridge Inc","2013","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201520589349300102_public.xml","LTD EDITION PRINTS","713990","231095","231095",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201520589349300102","042450813","Norman Rockwell Museum at Stockbridge Inc","2013","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201520589349300102_public.xml","EXHIBIT RENTALS","713990","566000","566000",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201720549349300632","731458493","TEXAS AMATEUR HOCKEY ASSOCIATION","2015","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201720549349300632_public.xml","HOCKEY CAMPS & TOURNAM","713990","200298","200298",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201830579349300743","751296768","GREATER DENTONWISE COUNTYREALTORS","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201830579349300743_public.xml","Committee activities",NA,"22239","22239",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201830579349300743","751296768","GREATER DENTONWISE COUNTYREALTORS","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201830579349300743_public.xml","Luncheons, banquet",NA,"24925","24925",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201830579349300743","751296768","GREATER DENTONWISE COUNTYREALTORS","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201830579349300743_public.xml","MCE/Education",NA,"17013","17013",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201830579349300743","751296768","GREATER DENTONWISE COUNTYREALTORS","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201830579349300743_public.xml","Membership Dues & Assessments","531390","221740","221740",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201830579349300743","751296768","GREATER DENTONWISE COUNTYREALTORS","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201830579349300743_public.xml","MLS user fees",NA,"326061",NA,NA,"326061"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931939349300233","460445034","MULTI-CULTURAL CENTER OF","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931939349300233_public.xml","TRANSLATOR FEES","611600","79217","79217",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931939349300233","460445034","MULTI-CULTURAL CENTER OF","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931939349300233_public.xml","IMMIGRATION SERVICES","611710","76843","76843",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931939349300233","460445034","MULTI-CULTURAL CENTER OF","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931939349300233_public.xml","LANGUAGE CLASSES","624100","7069","7069",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931939349300233","460445034","MULTI-CULTURAL CENTER OF","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931939349300233_public.xml","DRIVER TRAINING PROGRAM","611710","6782","6782",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931939349300233","460445034","MULTI-CULTURAL CENTER OF","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931939349300233_public.xml","EVENT INCOME","624410","3223","3223",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201413379349300616","431294235","LEARNING OPPORTUNITIES INC","2013","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201413379349300616_public.xml","CONTRACTED SERVICES",NA,"2755591",NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201733199349305378","861014012","PIMA COMMUNITY ACCESS PROGRAM","2016","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201733199349305378_public.xml","PATIENT SERVICES","624100","35690","35690",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201843199349316539","464625678","OUTDOOR ASSOCIATION FOR TRUE HEROES IN","2017","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201843199349316539_public.xml","EVENTS","711210","45376","45376",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201403169349303550","742127841","HOMEWARD BOUND INC","2013","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201403169349303550_public.xml","THIRD-PARTY CONTRACTS","624200","4950892","4950892",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201403169349303550","742127841","HOMEWARD BOUND INC","2013","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201403169349303550_public.xml","PRIVATE PAY","624200","158875","158875",NA,NA
