"OBJECT_ID","EIN","NAME","TAXYR","FORMTYPE","URL","SC_01_POLI_ORG_EIN","SC_01_POLI_ORG_AMT_CONTR_REC","SC_01_POLI_ORG_NAME_L1","SC_01_POLI_ORG_ADDR_L1","SC_01_POLI_ORG_ADDR_CITY","SC_01_POLI_ORG_ADDR_STATE","SC_01_POLI_ORG_ADDR_ZIP","SC_01_POLI_ORG_AMT_FUND_PAID","SC_01_POLI_ORG_ADDR_L2"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041979349306814","910465890","WASHINGTON STATE TREE FRUIT ASSOCIATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041979349306814_public.xml","811133084",NA,"JACQUELIN MAYCUMBER - REPRESENTATIVE","127 N WYNEE STREET","COLVILLE","WA","99114","500",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041979349306814","910465890","WASHINGTON STATE TREE FRUIT ASSOCIATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041979349306814_public.xml","824751774",NA,"JEFF HOLY FOR SENATE","PO BOX 40285","SPOKANE","WA","99220","500",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041979349306814","910465890","WASHINGTON STATE TREE FRUIT ASSOCIATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041979349306814_public.xml","825183868",NA,"JEREMIE DUFAULT - FRIENDS OF REPRESENTATIVE","PO BOX 579","SELAH","WA","98942","1000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041979349306814","910465890","WASHINGTON STATE TREE FRUIT ASSOCIATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041979349306814_public.xml","721573462",NA,"JOEL KRETZ - REPRESENTATIVE","1014 TORODA CREEK DRIVE","WAUCONDA","WA","98859","500",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041979349306814","910465890","WASHINGTON STATE TREE FRUIT ASSOCIATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041979349306814_public.xml","824730963",NA,"KEITH WAGONER - SENATOR","410 TALCOTT STREET","SEDROWOOLLEY","WA","98284","500",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041979349306814","910465890","WASHINGTON STATE TREE FRUIT ASSOCIATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041979349306814_public.xml","911714860",NA,"LEADERSHIP COUNCIL","PO BOX 12085","OLYMPIA","WA","98508","5000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041979349306814","910465890","WASHINGTON STATE TREE FRUIT ASSOCIATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041979349306814_public.xml","812502739",NA,"SKYLAR RUDE - REPRESENTATIVE","PO BOX 502","WALLA WALLA","WA","99362","250",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041979349306814","910465890","WASHINGTON STATE TREE FRUIT ASSOCIATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041979349306814_public.xml","204733784",NA,"STEVE HOBBS","3309 114TH DRIVE NE","LAKE STEVENS","WA","98258","1000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041979349306814","910465890","WASHINGTON STATE TREE FRUIT ASSOCIATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041979349306814_public.xml","910465890",NA,"WSTFA PAC","PO BOX 2532","OLYMPIA","WA","98507","4500",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903019349300600","440540064","MISSOURI AUTOMOBILE DEALERS ASSOCIATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903019349300600_public.xml","431749057","101520","DEALERS INTERESTED IN GOVERNMENT","P O BOX 245","JEFFERSON CITY","MO","65102",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903019349300600","440540064","MISSOURI AUTOMOBILE DEALERS ASSOCIATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903019349300600_public.xml","830921082",NA,"CITIZENS FOR A STRONGER COMMUNITY","PO BOX 105377","JEFFERSON CITY","MO","65109","2000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041969349304549","741286506","INDEPENDENT INSURANCE AGENTS OF TEXAS","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041969349304549_public.xml","742307336","238876","PAC OF IIAT","PO BOX 684487","AUSTIN","TX","78767","0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349315101","550866875","TEXAS AMBULATORY SURGERY CENTER SOCIETY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349315101_public.xml","550866875","8500","TEXAS AMBULATORY SURGERY CENTER PAC","PO BOX 201363","AUSTIN","TX","78720","0",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041969349304099","770304037","Planned Parenthood Central Coast","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202041969349304099_public.xml","770304037",NA,"Planned Parenthood Central Coast Action Fund PAC","518 Garden Street","Santa Barbara","CA","93101","13498",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349312301","201926761","SOUTH CAROLINA RETAIL ASSOCIATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349312301_public.xml","570935821",NA,"SC SENATE DEMOCRATIC CAUCAS","PO BOX 11484","COLUMBIA","SC","29211","3500",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349312301","201926761","SOUTH CAROLINA RETAIL ASSOCIATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349312301_public.xml","570969662",NA,"SC HOUSE DEMOCRATIC CAUCAS","PO BOX 12049","COLUMBIA","SC","29211","3500",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349311094","362582852","THE FEDERATION OF INDEPENDENT ILLINOIS","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349311094_public.xml",NA,NA,"FRIENDS OF FRERICHS","101 W GRAND AVE STE 201","CHICAGO","IL","60654","1500",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349311094","362582852","THE FEDERATION OF INDEPENDENT ILLINOIS","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349311094_public.xml",NA,NA,"FRIENDS OF ANDY MANAR","PO BOX W","BUNKER HILL","IL","62014","250",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349311094","362582852","THE FEDERATION OF INDEPENDENT ILLINOIS","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349311094_public.xml",NA,NA,"TEAM CLARK","ILLINOIS STATE CAPITOL","SPRINGFIELD","IL","62701","250",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349311094","362582852","THE FEDERATION OF INDEPENDENT ILLINOIS","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349311094_public.xml",NA,NA,"LOBBYIST REGISTRATION AND SEC OF STATE","ILLINOIS STATE CAPITOL","SPRINGFIELD","IL","62701","102",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349311094","362582852","THE FEDERATION OF INDEPENDENT ILLINOIS","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349311094_public.xml",NA,NA,"FRIENDS OF JOHN CULLERTON","ONE N LASALLE ST STE 2065","CHICAGO","IL","60602","2500",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349311094","362582852","THE FEDERATION OF INDEPENDENT ILLINOIS","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349311094_public.xml",NA,NA,"DEMOCRATIC MAJORITY","PO BOX 62","EVANSVILLE","IL","62242","3000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349311094","362582852","THE FEDERATION OF INDEPENDENT ILLINOIS","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349311094_public.xml",NA,NA,"DEMOCRATIC PARTY OF IL","1201 S VETERANS PKWY C","SPRINGFIELD","IL","62704","5000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349311094","362582852","THE FEDERATION OF INDEPENDENT ILLINOIS","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349311094_public.xml",NA,NA,"FRIENDS FOR SUSANNA MENDOZA","6351 W MONTROSE AVE","CHICAGO","IL","60634","500",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349311094","362582852","THE FEDERATION OF INDEPENDENT ILLINOIS","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349311094_public.xml",NA,NA,"CITIZENS FOR HAMMOND","331 N LAFAYETE ST","MACOMB","IL","61455","500",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349311094","362582852","THE FEDERATION OF INDEPENDENT ILLINOIS","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349311094_public.xml",NA,NA,"MCGUIRE FOR SENATE","PO BOX 2185","JOLIET","IL","60434","1000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349311094","362582852","THE FEDERATION OF INDEPENDENT ILLINOIS","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349311094_public.xml",NA,NA,"SENATE DEMOCRATIC VICTORY FUND","1 N LASALLE ST","CHICAGO","IL","60602","2500",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349311094","362582852","THE FEDERATION OF INDEPENDENT ILLINOIS","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349311094_public.xml",NA,NA,"FRIENDS OF DAN BRADY","104 W NORTH ST","NORMAL","IL","61761","500",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349311094","362582852","THE FEDERATION OF INDEPENDENT ILLINOIS","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349311094_public.xml",NA,NA,"FRIENDS OF KWAME RAOUL","ILLINOIS STATE CAPITOL","SPRINGFIELD","IL","62701","1500",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349311094","362582852","THE FEDERATION OF INDEPENDENT ILLINOIS","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349311094_public.xml",NA,NA,"RSSCC-BILL BRADY","2203 EASTLAND DRIVE STE 3","BLOOMINGTON","IL","61704","1500",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349311094","362582852","THE FEDERATION OF INDEPENDENT ILLINOIS","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943189349311094_public.xml",NA,NA,"DEMOCRATIC WOMENS CAUCUS","1201 S VETERANS PKWY C","SPRINGFIELD","IL","62704","500",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911309349302146","350289840","INTERNATIONAL BROTHERHOOD OF ELECTRICAL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911309349302146_public.xml","273917449","3265","IBEW 481 LEGISLATIVE CAMPAIGN ACCOUNT","1828 N MERIDIAN STREET","INDIANAPOLIS","IN","46202",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902809349300905","381577224","MICHIGAN PODIATRIC MEDICAL ASSOCIATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902809349300905_public.xml","931122030",NA,"21ST CENTURY FUND","606 TOWNSEND","LANSING","MI","48933","5000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902809349300905","381577224","MICHIGAN PODIATRIC MEDICAL ASSOCIATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201902809349300905_public.xml","460744041",NA,"GREAT LAKES ADMINISTRATIVE ACCOUNT","113 WEST MICHIGAN AVE SUITE 301","JACKSON","MI","49201","500",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913179349302641","593419767","SERVICE EMPLOYEES INTERNATIONAL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913179349302641_public.xml","263057539",NA,"SEIU FLORIDA STATE COUNCIL PC","2881 CORPORATE WAY","MIRAMAR","FL","33025","28300",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021359349303802","440296401","INTERNATIONAL BROTHERHOOD OF","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202021359349303802_public.xml",NA,NA,"MULTIPLE SMALL CONTRIBUTIONS","5910 E 86TH ST","KANSAS CITY","MO","64138","4545",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911019349300801","362419943","Heights Auto Workers Credit Union","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911019349300801_public.xml",NA,NA,"Credit Union Political Action Council","1807 W Diehl Road","Naperville","IL","60566",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931339349201598","376047862","DECATUR FIREFIGHTERS LOCAL 505","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201931339349201598_public.xml",NA,NA,"ASSOCIATED FIREFIGHTERS OF ILLINOIS","927 S 2ND ST","SPRINGFIELD","IL","62704",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903199349314190","930243503","UNITUS COMMUNITY CREDIT UNION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201903199349314190_public.xml","800043051",NA,"CREDIT UNION LEGISLATIVE ACTION FUND","13221 SW 68TH PARKWAY SUITE 400","TIGARD","OR","97223","10000",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933189349312288","361254650","ILLINOIS CHAMBER OF COMMERCE","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933189349312288_public.xml","370962109","110088","ILLINOIS CHAMBER POLITICAL ACTION COMMITTEE","215 E ADAMS STREET","SPRINGFIELD","IL","62701",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933039349300408","522215821","LABORERS' MID-ATLANTIC REGIONAL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933039349300408_public.xml","813015682","1073282","MID ATLANTIC POLITICAL EDUCATION FUND","11951 FREEDOM DR","RESTON","VA","20190",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201942059349301159","900843840","POLICE BENEVOLENT ASSOCIATION OF","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201942059349301159_public.xml","454131103","78395","PBA OF NYS PAC FUND","11 NORTH PEARL ST SUITE 1200","ALBANY","NY","12207",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921689349300242","410235240","INTERNATIONAL BROTHERHOOD OF ELECTRICAL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921689349300242_public.xml","410235240","83253","IBEW 110 PAC","1330 CONWAY STREET STE 100","ST PAUL","MN","55106",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921689349300242","410235240","INTERNATIONAL BROTHERHOOD OF ELECTRICAL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921689349300242_public.xml","526147771","26357","IBEW VOLUNTARY FUND","900 7TH STREET NW","WASHINGTON","DC","20001",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921689349300242","410235240","INTERNATIONAL BROTHERHOOD OF ELECTRICAL","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921689349300242_public.xml","522257109","10000","IBEW PAC EDUCATIONAL FUND","900 7TH STREET NW","WASHINGTON","DC","20001",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941069349300304","150473831","INTERNATIONAL BROTHERHOOD OF","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201941069349300304_public.xml","150473831",NA,"IBEW 1249 PAC FUND","8531 BREWERTON ROAD","CICERO","NY","13039","138057",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201940869349200224","200793988","HUDSON VALLEY BCTC OF ORANGE CO","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201940869349200224_public.xml",NA,NA,"FRIENDS OF MIKE HEIN","66 VAN GAASBECK STREET","KINGSTON","NY","12401","250","66 VAN GAASBECK STREET"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201940869349200224","200793988","HUDSON VALLEY BCTC OF ORANGE CO","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201940869349200224_public.xml",NA,NA,"COMMITTEE TO ELECT BRESCIA","165 BEAMER ROAD","WALDEN","NY","12586","250","165 BEAMER ROAD"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201940869349200224","200793988","HUDSON VALLEY BCTC OF ORANGE CO","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201940869349200224_public.xml",NA,NA,"COMMITTEE TO RE ELECT PAUL VAN BLAR","58 NORMA COURT","KINGSTON","NY","12401","250","58 NORMA COURT"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201940869349200224","200793988","HUDSON VALLEY BCTC OF ORANGE CO","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201940869349200224_public.xml",NA,NA,"DUBOIS FOR SHERIFF","28 MILL POND ROAD","OTISVILLE","NY","10963","327","28 MILL POND ROAD"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201940869349200224","200793988","HUDSON VALLEY BCTC OF ORANGE CO","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201940869349200224_public.xml",NA,NA,"CITIZENS FOR JOSEPH MINUTA","63 EAST ROAD","WALLKILL","NY","12589","500","63 EAST ROAD"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201940869349200224","200793988","HUDSON VALLEY BCTC OF ORANGE CO","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201940869349200224_public.xml",NA,NA,"DAVID HOOVLER FOR DISTRICT ATTORNEY","7 WEST BROOME STREET","PORT JERVIS","NY","12771","1700","7 WEST BROOME STREET"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201940869349200224","200793988","HUDSON VALLEY BCTC OF ORANGE CO","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201940869349200224_public.xml",NA,NA,"CITIZENS FOR LARKIN","22 FORREST HILLS ROAD","NEW WINDSOR","NY","12553","500","22 FORREST HILLS ROAD"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201940869349200224","200793988","HUDSON VALLEY BCTC OF ORANGE CO","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201940869349200224_public.xml",NA,NA,"FRIENDS OF STEVE NEUHAUS","PO BOX 101","CHESTER","NY","10918","1700","PO BOX 101"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201940869349200224","200793988","HUDSON VALLEY BCTC OF ORANGE CO","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201940869349200224_public.xml",NA,NA,"FRIENDS OF KAREN S SMYTHE","8 PARK AVENUE","RED HOOK","NY","12571","2390","8 PARK AVENUE"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201940869349200224","200793988","HUDSON VALLEY BCTC OF ORANGE CO","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201940869349200224_public.xml",NA,NA,"FRIENDS OF JAMES SKOUFIS","26 MID OAKS STREET","MONROE","NY","10950","2390","26 MID OAKS STREET"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201940869349200224","200793988","HUDSON VALLEY BCTC OF ORANGE CO","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201940869349200224_public.xml",NA,NA,"ANNIE RABBITT FOR SENATE","7 W BROOME ST","PORT JERVIS","NY","12771","2673","7 W BROOME ST"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933169349302743","160633480","INTERNATIONAL ASSOC OF SHEET METAL AIR","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933169349302743_public.xml",NA,NA,"FRIENDS OF ERIK T BOHEN","156 MCKINLEY PKWY","BUFFALO","NY","14220","50",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933169349302743","160633480","INTERNATIONAL ASSOC OF SHEET METAL AIR","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933169349302743_public.xml",NA,NA,"KENNEDY TIMOTHY","PO BOX 73","BUFFALO","NY","14220","100",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933169349302743","160633480","INTERNATIONAL ASSOC OF SHEET METAL AIR","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933169349302743_public.xml",NA,NA,"BURKE PATRICK","PO BOX 1202","BUFFALO","NY","14220","100",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933169349302743","160633480","INTERNATIONAL ASSOC OF SHEET METAL AIR","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933169349302743_public.xml",NA,NA,"KENNEDY TIMOTHY","PO BOX 73","BUFFALO","NY","14220","250",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933169349302743","160633480","INTERNATIONAL ASSOC OF SHEET METAL AIR","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933169349302743_public.xml",NA,NA,"POLONCARZ MARK","PO BOX 87","BUFFALO","NY","14201","100",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933169349302743","160633480","INTERNATIONAL ASSOC OF SHEET METAL AIR","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933169349302743_public.xml",NA,NA,"WALLACE MONICA","PO BOX 1765","CHEEKTOWAGA","NY","14225","250",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933169349302743","160633480","INTERNATIONAL ASSOC OF SHEET METAL AIR","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933169349302743_public.xml",NA,NA,"FEROLETO JOEL CO ANTHONY LEONE CPA","1349 HERTEL AVENUE","BUFFALO","NY","14216","250",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933169349302743","160633480","INTERNATIONAL ASSOC OF SHEET METAL AIR","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933169349302743_public.xml",NA,NA,"WALLACE MONICA","PO BOX 1765","CHEEKTOWAGA","NY","14225","286",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943199349309289","521522639","NATIONAL AIR TRAFFIC CONTROLLERS","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943199349309289_public.xml","521664902","4520","NATCA PAC","1325 MASSACHUSETTS AVE NW","WASHINGTON","DC","20005",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901339349303740","360731170","AMERICAN VETERINARY MEDICAL ASSOCIATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201901339349303740_public.xml","521147403","192019","AVMA POLITICAL ACTION COMMITTEE","1910 SUNDERLAND PLACE NW","WASHINGTON","DC","20036",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011889349200826","237436062","WALL TOWNSHIP PBA LOCAL #234 INC","2018","990EZ","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011889349200826_public.xml","472239526","1242","NJS PBA PAC","158 MAIN STREET","WOODBRIDGE","NJ","07095",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921419349300512","356042915","ST JOSEPH VALLEY ASSOC OF PLBG","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921419349300512_public.xml",NA,NA,"DAVID NIEZGODSKI FOR STATE SENATE","200 W WASHINGTON ST","INDIANAPOLIS","IN","46204","1500",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921419349300512","356042915","ST JOSEPH VALLEY ASSOC OF PLBG","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921419349300512_public.xml",NA,NA,"PETE FOR SOUTH BEND","PO BOX 1226","SOUTH BEND","IN","46624","250",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933189349312658","946093763","UPWARD CREDIT UNION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933189349312658_public.xml","940357265",NA,"CCUL - PAC","2855 E GUASTI ROAD SUITE 600","ONTARIO","CA","91761","472",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911159349300421","630698206","HOMEBUILDERS ASSOC OF GREATER","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911159349300421_public.xml","630763822","11950","ALABAMA BUILDERS POLITICAL ACTION COMMITTEE","PO BOX 241305","MONTGOMERY","AL","361241305",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349302461","540836531","ASSOCIATED BUILDERS & CONTRACTORS INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913169349302461_public.xml",NA,"13238","ASSOCIATED BUILDERS & CONTRACTORS PAC","42680 TRADE WEST DRIVE","DULLES","VA","20166",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912049349301301","222215086","ENGLEWOOD PBA LOCAL #216","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201912049349301301_public.xml","472239526","1458","NJS PBA PAC","158 MAIN STREET","WOODBRIDGE","NJ","07095",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202010449349301921","910462188","WASHINGTON STATE NURSES ASSOCIATION","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202010449349301921_public.xml","910462188","330","WSNA - PAC","575 ANDOVER PARK WEST STE 101","SEATTLE","WA","98188",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921949349300507","741544324","LABORERS LOCAL UNION 1095","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921949349300507_public.xml","030545870",NA,"Southwest Laborers PAC Fund","1504 Rutland Drive","Austin","TX","78758","8637",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921949349300507","741544324","LABORERS LOCAL UNION 1095","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201921949349300507_public.xml",NA,NA,"LiUNA Education Fund","PO Box 75358","Washington","DC","20006","2790",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943049349301414","510166543","A I A ILLINOIS","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201943049349301414_public.xml",NA,"18115","IAPAC","201 EAST ADAMS STREET STE 1A","SPRINGFIELD","IL","62701",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000349349300820","363271773","UNITED BROTHERHOOD OF CARPENTERS &","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000349349300820_public.xml","363271773","1500","UBCJA LOCAL UNION 1027 PAC FUND","4979 INDIANA AVE","LISLE","IL","60532",NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001969349300640","840513468","DENVER CLASSROOM TEACHERS ASSOC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202001969349300640_public.xml",NA,"133036","DCTA SEGREGATED FUND","1500 N GRANT ST FL 200","DENVER","CO","80203",NA,NA
