"OBJECT_ID","EIN","NAME","TAXYR","FORMTYPE","URL","SR_01_DISREG_ENTITY_EIN","SR_01_DISREG_ENTITY_PRIMARY_ACT","SR_01_DISREG_ENTITY_DMCL_STATE","SR_01_DISREG_ENTITY_INCOME_TOT","SR_01_DISREG_ENTITY_ASSETS_EOY","SR_01_DISREG_ENTITY_NAME_L1","SR_01_DISREG_ENTITY_ADDR_L1","SR_01_DISREG_ENTITY_ADDR_CITY","SR_01_DISREG_ENTITY_ADDR_STATE","SR_01_DISREG_ENTITY_ADDR_ZIP","SR_01_DISREG_ENTITY_NAME_L1.1","SR_01_DISREG_ENTITY_CTRL_NA","SR_01_DISREG_ENTITY_DMCL_CNTR","SR_01_DISREG_ENTITY_ADDR_L2","SR_01_DISREG_ENTITY_ADDR_CNTR","SR_01_DISREG_ENTITY_NAME_L2"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260622568","ASSISTED LIVING FACILITY","DE","2307631","136099","ARDEN COURTS OF KENSINGTON MD LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR III HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260623245","ASSISTED LIVING FACILITY","DE","1089007","119433","ARDEN COURTS OF KENWOOD OH LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR IV HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260624032","ASSISTED LIVING FACILITY","DE","1768271","300563","ARDEN COURTS OF KING OF PRUSSIA PA LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR III HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260625141","ASSISTED LIVING FACILITY","DE","1438088","207538","ARDEN COURTS OF LARGO FL LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR III HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260622866","ASSISTED LIVING FACILITY","DE","1547718","200154","ARDEN COURTS OF LIVONIA MI LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR IV HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260623898","ASSISTED LIVING FACILITY","DE","1651324","229530","ARDEN COURTS OF MONROEVILLE PA LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR III HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260625378","ASSISTED LIVING FACILITY","DE","1659213","72769","ARDEN COURTS OF NORTHBROOK IL LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR IV HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260625222","ASSISTED LIVING FACILITY","DE","1715777","160045","ARDEN COURTS OF PALM HARBOR FL LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR III HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260625390","ASSISTED LIVING FACILITY","DE","1496914","160775","ARDEN COURTS OF PALOS HEIGHTS IL LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR IV HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260623801","ASSISTED LIVING FACILITY","DE","1636023","126253","ARDEN COURTS OF PARMA OH LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR IV HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260622121","ASSISTED LIVING FACILITY","DE","1811739","226979","ARDEN COURTS OF PIKESVILLE MD LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR III HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260622198","ASSISTED LIVING FACILITY","DE","1585371","167883","ARDEN COURTS OF POTOMAC MD LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR III HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260624214","ASSISTED LIVING FACILITY","DE","1436555","149305","ARDEN COURTS OF RICHARDSON TX LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR IV HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260624189","ASSISTED LIVING FACILITY","DE","1448958","217237","ARDEN COURTS OF SAN ANTONIO TX LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR IV HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260625246","ASSISTED LIVING FACILITY","DE","1514233","93167","ARDEN COURTS OF SARASOTA FL LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR III HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260625266","ASSISTED LIVING FACILITY","DE","1586505","210850","ARDEN COURTS OF SEMINOLE FL LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR III HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260622164","ASSISTED LIVING FACILITY","DE","1676433","99248","ARDEN COURTS OF SILVER SPRING MD LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR III HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260622045","ASSISTED LIVING FACILITY","DE","1224034","78562","ARDEN COURTS OF SOUTH HOLLAND IL LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR IV HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260622772","ASSISTED LIVING FACILITY","DE","1354384","142940","ARDEN COURTS OF STERLING HEIGHTS MI LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR IV HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260625330","ASSISTED LIVING FACILITY","DE","1296073","194751","ARDEN COURTS OF TAMPA FL LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR III HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260622661","ASSISTED LIVING FACILITY","DE","1592511","103316","ARDEN COURTS OF TOWSON MD LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR III HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260622938","ASSISTED LIVING FACILITY","DE","2357550","193121","ARDEN COURTS OF W ORANGE NJ LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR III HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260625258","ASSISTED LIVING FACILITY","DE","1637004","272272","ARDEN COURTS OF W PALM BEACH FL LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR III HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260622912","ASSISTED LIVING FACILITY","DE","2045949","286955","ARDEN COURTS OF WAYNE NJ LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR III HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260623289","ASSISTED LIVING FACILITY","DE","1769581","161572","ARDEN COURTS OF WESTLAKE OH LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR IV HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260625127","ASSISTED LIVING FACILITY","DE","1916646","251469","ARDEN COURTS OF WILMINGTON DE LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR III HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260625340","ASSISTED LIVING FACILITY","DE","1679315","172294","ARDEN COURTS OF WINTER SPRINGS FL LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR III HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260623944","ASSISTED LIVING FACILITY","DE","1758955","282618","ARDEN COURTS OF YARDLEY PA LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR III HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260623677","ASSISTED LIVING FACILITY","DE","1899465","188795","ARDEN COURTS-ANDERSON OF CINCINNATI OH LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR IV HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260623202","ASSISTED LIVING FACILITY","DE","1977662","195675","ARDEN COURTS-BAINBRIDGE OF CHAGRIN FALLS OH LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR IV HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260624353","ASSISTED LIVING FACILITY","DE","1979567","83368","ARDEN COURTS-FAIR OAKS OF FAIRFAX VA LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR IV HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260625279","ASSISTED LIVING FACILITY","DE","1516410","198295","ARDEN COURTS-LELY PALMS OF NAPLES FL LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR III HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260623920","ASSISTED LIVING FACILITY","DE","1542450","136809","ARDEN COURTS-NORTH HILLS OF PITTSBURGH PA LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR III HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260624065","ASSISTED LIVING FACILITY","DE","1661906","212943","ARDEN COURTS-SUSQUEHANNA OF HARRISBURG PA LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR III HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260623869","ASSISTED LIVING FACILITY","DE","1397480","150712","ARDEN COURTS-WARMINSTER OF HATBORO PA LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR III HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260623155","ASSISTED LIVING FACILITY","DE","1287566","215472","ARDEN COURTS OF WHIPPANY NJ LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR III HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260619900","SKILLED NURSING FACILITY","DE","-2103","6097","CHRISTOPHER EAST HEALTH CARE CENTER OF LOUISVILLE KY LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR IV HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260623408","OUTPATIENT REHABILITATION","DE","3818328","1662629","COLUMBIA REHABILITATION AND NURSING CENTER-COLUMBIA SC LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR III HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260622826","SKILLED NURSING FACILITY","DE","0","45972","DEVON MANOR-DEVON PA LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR III HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260623108","SKILLED NURSING FACILITY","DE","2651327","935535","DONAHOE MANOR-BEDFORD PA LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR III HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260622894","SKILLED NURSING FACILITY","DE","561361","59714","FOSTRIAN COURTS ASSISTED LIVING-FLUSHING MI LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR IV HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260610244","SKILLED NURSING FACILITY","DE","3218534","1713249","HAMPTON HOUSE-WILKES-BARRE PA LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR III HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260623523","SKILLED NURSING FACILITY","DE","4425436","1218132","HEARTLAND OF BOYNTON BEACH FL LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR III HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260620015","SKILLED NURSING FACILITY","DE","5847325","2453062","HEARTLAND OF ADELPHI MD LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR III HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260611286","SKILLED NURSING FACILITY","DE","6566504","2115831","HEARTLAND OF ALLEN PARK MI LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR IV HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260612384","SKILLED NURSING FACILITY","DE","7465249","3041311","HEARTLAND OF ANN ARBOR MI LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR IV HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260624533","SKILLED NURSING FACILITY","DE","310859","458239","HEARTLAND OF AUSTIN TX LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR IV HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260612206","SKILLED NURSING FACILITY","DE","2365104","900006","HEARTLAND OF BATTLE CREEK MI LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR IV HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260625053","SKILLED NURSING FACILITY","DE","2923","0","HEARTLAND OF BECKLEY WV LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR IV HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260624511","SKILLED NURSING FACILITY","DE","208279","85969","HEARTLAND OF BEDFORD TX LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR IV HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260609497","SKILLED NURSING FACILITY","DE","2203715","326390","HEARTLAND OF BELLEFONTAINE OH LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR IV HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260623949","SKILLED NURSING FACILITY","DE","4880221","1567009","HEARTLAND OF BOCA RATON FL LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR III HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260623416","SKILLED NURSING FACILITY","DE","0","0","HEARTLAND OF BROOKSVILLE FL LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR III HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260614610","SKILLED NURSING FACILITY","DE","2518435","702813","HEARTLAND OF BUCYRUS OH LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR IV HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260604153","SKILLED NURSING FACILITY","DE","1408288","325285","HEARTLAND OF CANTON IL LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR IV HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260620527","SKILLED NURSING FACILITY","DE","8461874","3376143","HEARTLAND OF CANTON MI LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR IV HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260614447","SKILLED NURSING FACILITY","DE","16","0","HEARTLAND OF CENTERBURG OH LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR IV HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260609683","SKILLED NURSING FACILITY","DE","3463994","1224480","HEARTLAND OF CENTERVILLE OH LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR IV HEALTHCARE LLC",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401","386108110","COMMUNITY HEALTH CENTER OF BRANCH COUNTY","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201913199349303401_public.xml","260615806","SKILLED NURSING FACILITY","DE","2355667","595879","HEARTLAND OF CHAMPAIGN IL LLC","333 N SUMMIT ST","TOLEDO","OH","43604","HCR IV HEALTHCARE LLC",NA,NA,NA,NA,NA
