"OBJECT_ID","EIN","NAME","TAXYR","FORMTYPE","URL","SR_02_RLTD_ORG_EIN","SR_02_RLTD_ORG_PRIMARY_ACT","SR_02_RLTD_ORG_DMCL_STATE","SR_02_RLTD_ORG_EXEMPT_CODE","SR_02_RLTD_ORG_PCSTAT","SR_02_RLTD_ORG_NAME_L1","SR_02_RLTD_ORG_ADDR_L1","SR_02_RLTD_ORG_ADDR_CITY","SR_02_RLTD_ORG_ADDR_STATE","SR_02_RLTD_ORG_ADDR_ZIP","SR_02_RLTD_ORG_NAME_L1.1","SR_02_RLTD_ORG_CTRL_512_X","SR_02_RLTD_ORG_CTRL_NA","SR_02_RLTD_ORG_DMCL_CNTR","SR_02_RLTD_ORG_ADDR_CNTR","SR_02_RLTD_ORG_NAME_L2","SR_02_RLTD_ORG_ADDR_L2","SR_02_RLTD_ORG_NAME_L2.1"
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349301441","471930457","Alexian Brothers Medical Care Group NFP","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349301441_public.xml","222558134","HOLDING COMPANY","CT","501(c)(3)","Type I","ST VINCENT'S HEALTH SERVICES CORP","2800 MAIN STREET","BRIDGEPORT","CT","06606","ST VINCENT'S MEDICAL CENTER","true",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349301441","471930457","Alexian Brothers Medical Care Group NFP","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349301441_public.xml","630931008","HEALTH SYSTEM","AL","501(c)(3)","Type III-FI","ST VINCENT'S HEALTH SYSTEM","810 ST VINCENTS DRIVE","BIRMINGHAM","AL","35205","ASCENSION HEALTH","true",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349301441","471930457","Alexian Brothers Medical Care Group NFP","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349301441_public.xml","593650609","PARENT ENTITY","FL","501(c)(3)","Type II","ST VINCENT'S HEALTH SYSTEM INC","4205 BELFORT ROAD SUITE 4020","JACKSONVILLE","FL","32216","ASCENSION HEALTH","true",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349301441","471930457","Alexian Brothers Medical Care Group NFP","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349301441_public.xml","060646886","HOSPITAL AND SYSTEM PARENT","CT","501(c)(3)","3","ST VINCENT'S MEDICAL CENTER","2800 MAIN STREET","BRIDGEPORT","CT","06606","ASCENSION HEALTH","true",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349301441","471930457","Alexian Brothers Medical Care Group NFP","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349301441_public.xml","461523194","HOSPITAL","FL","501(c)(3)","3","ST VINCENT'S MEDICAL CENTER-CLAY COUNTY INC","4205 BELFORT ROAD SUITE 4020","JACKSONVILLE","FL","32216","ST VINCENT'S HEALTH SYSTEM INC","true",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349301441","471930457","Alexian Brothers Medical Care Group NFP","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349301441_public.xml","222558132","FUNDRAISING","CT","501(c)(3)","7","ST VINCENT'S MEDICAL CENTER FOUNDATION INC","2800 MAIN STREET","BRIDGEPORT","CT","06606","ST VINCENT'S HEALTH SERVICES CORP","true",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349301441","471930457","Alexian Brothers Medical Care Group NFP","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349301441_public.xml","590624449","HOSPITAL","FL","501(c)(3)","3","ST VINCENT'S MEDICAL CENTER INC","4205 BELFORT ROAD SUITE 4020","JACKSONVILLE","FL","32216","ST VINCENT'S HEALTH SYSTEM INC","true",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349301441","471930457","Alexian Brothers Medical Care Group NFP","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349301441_public.xml","800458769","PHYSICIAN PRACTICES","CT","501(c)(3)","Type I","ST VINCENT'S MULTISPECIALTY GROUP INC","2800 MAIN STREET","BRIDGEPORT","CT","06606","ST VINCENT'S MEDICAL CENTER","true",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349301441","471930457","Alexian Brothers Medical Care Group NFP","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349301441_public.xml","060702617","PROGRAMS FOR SPECIAL NEEDS INDIVIDUALS","CT","501(c)(3)","10","ST VINCENT'S SPECIAL NEEDS CENTER INC","95 MERRITT BOULEVARD","TRUMBULL","CT","06611","ST VINCENT'S HEALTH SERVICES CORP","true",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349301441","471930457","Alexian Brothers Medical Care Group NFP","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349301441_public.xml","205002285","REAL ESTATE HOLDING COMPANY","IN","501(c)(3)","Type III-FI","SVH REAL ESTATE INC","10330 N MERIDIAN STREET STE 430N","INDIANAPOLIS","IN","46290","ST VINCENT HEALTH INC","true",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349301441","471930457","Alexian Brothers Medical Care Group NFP","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349301441_public.xml","854088322","FOUNDATION","AZ","501(c)(3)","Type I","THE CENTURIONS","2202 N FORBES BLVD","TUCSON","AZ","85745","CARONDELET FOUNDATION INC","true",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349301441","471930457","Alexian Brothers Medical Care Group NFP","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349301441_public.xml","382427678","PRG RELATED INVESTMENTS","MI","501(c)(3)","Type I","THE HEALTH SOURCE GROUP","5455 ALI DR DEPT 200","GRAND BLANC","MI","484395195","GENESYS HEALTH SYSTEM","true",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349301441","471930457","Alexian Brothers Medical Care Group NFP","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349301441_public.xml","390873606","HOSPITAL","WI","501(c)(3)","3","THE HOWARD YOUNG MEDICAL CENTER INC","240 MAPLE STREET","WOODRUFF","WI","54568","MINISTRY HEALTH CARE INC","true",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349301441","471930457","Alexian Brothers Medical Care Group NFP","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349301441_public.xml","742727509","SPIRITUALITY CENTER","TX","501(c)(3)","Type I","THE SETON COVE INC","1345 PHILOMENA STREET","AUSTIN","TX","78723","ASCENSION TEXAS","true",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349301441","471930457","Alexian Brothers Medical Care Group NFP","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349301441_public.xml","264562712","DELIVERY OF HEALTH CARE SERVICES","TX","501(c)(3)","10","TRI-COUNTY CLINICAL","1345 PHILOMENA STREET","AUSTIN","TX","78723","SETON CLINICAL ENTERPRISE CORPORATION","true",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349301441","471930457","Alexian Brothers Medical Care Group NFP","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349301441_public.xml","742855201","TO HOLD TITLE TO REAL PROPERTY","TX","501(c)(25)",NA,"TWENTY-SIX DOORS INC","1345 PHILOMENA STREET","AUSTIN","TX","78723","SETON FUND OF THE DAUGHTERS OF CHARITY OF ST VINCENT DE PAUL INC","true",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349301441","471930457","Alexian Brothers Medical Care Group NFP","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349301441_public.xml","630932323","PHYSICIAN GROUP","AL","501(c)(3)","Type II","UNIVERSAL HEALTH SERVICES","810 ST VINCENTS DRIVE","BIRMINGHAM","AL","35205","ST VINCENT'S HEALTH SYSTEM","true",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349301441","471930457","Alexian Brothers Medical Care Group NFP","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349301441_public.xml","481236589","PACE (SNF)","KS","501(c)(3)","10","VIA CHRISTI HEALTHCARE OUTREACH PROGRAM FOR ELDERS INC","12250 Weber Hill Rd Ste 200","ST LOUIS","MO","63127","VIA CHRISTI VILLAGES INC","true",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349301441","471930457","Alexian Brothers Medical Care Group NFP","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349301441_public.xml","481129325","RETIREMENT COMMUNITY","KS","501(c)(3)","10","VIA CHRISTI VILLAGE GEORGETOWN INC","12250 Weber Hill Rd Ste 200","ST LOUIS","MO","63127","VIA CHRISTI VILLAGES INC","true",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349301441","471930457","Alexian Brothers Medical Care Group NFP","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349301441_public.xml","202828680","RETIREMENT COMMUNITY","KS","501(c)(3)","10","VIA CHRISTI VILLAGE HAYS INC","12250 Weber Hill Rd Ste 200","ST LOUIS","MO","63127","VIA CHRISTI VILLAGES INC","true",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349301441","471930457","Alexian Brothers Medical Care Group NFP","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349301441_public.xml","481078862","RETIREMENT COMMUNITY","KS","501(c)(3)","10","VIA CHRISTI VILLAGE MANHATTAN INC","12250 Weber Hill Rd Ste 200","ST LOUIS","MO","63127","VIA CHRISTI VILLAGES INC","true",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349301441","471930457","Alexian Brothers Medical Care Group NFP","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349301441_public.xml","481247723","RETIREMENT COMMUNITY","KS","501(c)(3)","10","VIA CHRISTI VILLAGE MCLEAN INC","12250 Weber Hill Rd Ste 200","ST LOUIS","MO","63127","VIA CHRISTI VILLAGES INC","true",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349301441","471930457","Alexian Brothers Medical Care Group NFP","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349301441_public.xml","743070971","RETIREMENT COMMUNITY","KS","501(c)(3)","10","VIA CHRISTI VILLAGE PITTSBURG INC","12250 Weber Hill Rd Ste 200","ST LOUIS","MO","63127","VIA CHRISTI VILLAGES INC","true",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349301441","471930457","Alexian Brothers Medical Care Group NFP","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349301441_public.xml","731153337","RETIREMENT COMMUNITY","OK","501(c)(3)","10","VIA CHRISTI VILLAGE PONCA CITY INC","12250 Weber Hill Rd Ste 200","ST LOUIS","MO","63127","VIA CHRISTI VILLAGES INC","true",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349301441","471930457","Alexian Brothers Medical Care Group NFP","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349301441_public.xml","480559086","MANAGEMENT COMPANY","KS","501(c)(3)","Type III-FI","VIA CHRISTI VILLAGES INC","12250 Weber Hill Rd Ste 200","ST LOUIS","MO","63127","ASCENSION HEALTH SENIOR CARE","true",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349301441","471930457","Alexian Brothers Medical Care Group NFP","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349301441_public.xml","930838390","FOUNDATION","WI","501(c)(3)","10","VOLUNTEERS IN PARTNERSHIP WITH WHEATON FRANCISCAN HEALTHCARE-ALL SAINTS INC","3807 SPRING STREET","RACINE","WI","53405","ASCENSION ALL SAINTS HOSPITAL INC","true",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349301441","471930457","Alexian Brothers Medical Care Group NFP","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349301441_public.xml","721526400","HOSPITAL","KS","501(c)(3)","3","WAMEGO HOSPITAL ASSOCIATION INC","711 Genn Drive","Wamego","KS","66547","ASCENSION VIA CHRISTI HOSPITAL MANHATTAN INC","true",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349301441","471930457","Alexian Brothers Medical Care Group NFP","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349301441_public.xml","392028808","FOUNDATION","WI","501(c)(3)","Type I","WHEATON FRANCISCAN - ELMBROOK MEMORIAL FOUNDATION INC","3237 SOUTH 16TH STREET","MILWAUKEE","WI","53215","ASCENSION SE WISCONSIN HOSPITAL INC","true",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349301441","471930457","Alexian Brothers Medical Care Group NFP","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349301441_public.xml","391636804","FOUNDATION","WI","501(c)(3)","Type I","WHEATON FRANCISCAN - ST JOSEPH FOUNDATION INC","5000 WEST CHAMBERS STREET","MILWAUKEE","WI","53210","ASCENSION SE WISCONSIN HOSPITAL INC","true",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349301441","471930457","Alexian Brothers Medical Care Group NFP","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349301441_public.xml","391570877","FOUNDATION","WI","501(c)(3)","7","WHEATON FRANCISCAN HEALTHCARE - ALL SAINTS FOUNDATION INC","3805B SPRING STREET","RACINE","WI","53405","ASCENSION ALL SAINTS HOSPITAL INC","true",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349301441","471930457","Alexian Brothers Medical Care Group NFP","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349301441_public.xml","396068950","AUXILIARY","WI","501(c)(3)","Type III-FI","WHEATON FRANCISCAN HEALTHCARE - ELMBROOK MEMORIAL AUXILIARY","19333 WEST NORTH AVENUE","BROOKFIELD","WI","53045","ASCENSION SE WISCONSIN HOSPITAL INC","true",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349301441","471930457","Alexian Brothers Medical Care Group NFP","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349301441_public.xml","320135258","FOUNDATION","WI","501(c)(3)","Type I","WHEATON FRANCISCAN HEALTHCARE - FOUNDATION FOR ST FRANCIS AND FRANKLIN INC","3237 SOUTH 16TH STREET","MILWAUKEE","WI","53215","ASCENSION ST FRANCIS HOSPITAL INC","true",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349301441","471930457","Alexian Brothers Medical Care Group NFP","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349301441_public.xml","391486775","RETIREMENT COMMUNITY","WI","501(c)(3)","10","WHEATON FRANCISCAN HEALTHCARE - TERRACE AT ST FRANCIS INC","12250 Weber Hill Rd Ste 200","ST LOUIS","MO","63127","ASCENSION HEALTH SENIOR CARE","true",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349301441","471930457","Alexian Brothers Medical Care Group NFP","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349301441_public.xml","562426294","FOUNDATION","WI","501(c)(3)","Type I","WHEATON FRANCISCAN HEALTHCARE-CIRCLE OF LIFE FOUNDATION INC","4300 BROWN DEER ROAD","BROWN DEER","WI","53223","ASCENSION WISCONSIN PHARMACY INC","true",NA,NA,NA,NA,"SUITE 250",NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349301441","471930457","Alexian Brothers Medical Care Group NFP","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202011369349301441_public.xml","391568865","PARENT CORPORATION","IL","501(c)(3)","Type III-FI","WHEATON FRANCISCAN HEALTHCARE-SOUTHEAST WISCONSIN INC","400 WEST RIVER WOODS PARKWAY","GLENDALE","WI","53212","ASCENSION HEALTH","true",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923209349300337","581942770","NORTH ARKANSAS SENIOR HOUSING OF","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923209349300337_public.xml","710521887","SERVICE","AR","501C3","7","AREA AGENCY ON AGING OF NW AR INC","PO BOX 1795","HARRISON","AR","72602",NA,"false","N/A",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923209349300337","581942770","NORTH ARKANSAS SENIOR HOUSING OF","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923209349300337_public.xml","582058826","HOUSING","AR","501C3","7","BILLY V HALL SENIOR COMPLEX INC","PO BOX 1795","HARRISON","AR","72602",NA,"true",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923209349300337","581942770","NORTH ARKANSAS SENIOR HOUSING OF","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923209349300337_public.xml","202370922","HOUSING","AR","501C3","7","DIXIELAND GARDENS SENIOR HOUSING I","PO BOX 1795","HARRISON","AR","72602",NA,"true",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923209349300337","581942770","NORTH ARKANSAS SENIOR HOUSING OF","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923209349300337_public.xml","311749071","HOUSING","AR","501C3","3","FALLEN ASH SENIOR COMPLEX INC","PO BOX 1795","HARRISON","AR","72602",NA,"true",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923209349300337","581942770","NORTH ARKANSAS SENIOR HOUSING OF","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923209349300337_public.xml","710718465","HOUSING","AR","501C3","7","FLINT CREEK APARTMENTS INC","PO BOX 1795","HARRISON","AR","72602",NA,"true",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923209349300337","581942770","NORTH ARKANSAS SENIOR HOUSING OF","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923209349300337_public.xml","710849565","HOUSING","AR","501C3","7","MILLER PLACE SENIOR COMPLEX INC","PO BOX 1795","HARRISON","AR","72602",NA,"true",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923209349300337","581942770","NORTH ARKANSAS SENIOR HOUSING OF","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923209349300337_public.xml","311510305","HOUSING","AR","501C3","7","OAK HILLS SENIOR HOUSING INC","PO BOX 1795","HARRISON","AR","72602",NA,"true",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923209349300337","581942770","NORTH ARKANSAS SENIOR HOUSING OF","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923209349300337_public.xml","311653214","HOUSING","AR","501C3","7","OSAGE HEIGHTS SENIOR HOUSING INC","PO BOX 1795","HARRISON","AR","72602",NA,"true",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923209349300337","581942770","NORTH ARKANSAS SENIOR HOUSING OF","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923209349300337_public.xml","582098179","HOUSING","AR","501C3","7","OZARK MEADOW APARTMENTS INC","PO BOX 1795","HARRISON","AR","72602",NA,"true",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923209349300337","581942770","NORTH ARKANSAS SENIOR HOUSING OF","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923209349300337_public.xml","300159779","HOUSING","AR","501C3","7","OZARK MEADOWS II INC","PO BOX 1795","HARRISON","AR","72602",NA,"true",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923209349300337","581942770","NORTH ARKANSAS SENIOR HOUSING OF","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923209349300337_public.xml","311653207","HOUSING","AR","501C3","7","WILLOWBROOK SENIOR HOUSING INC","PO BOX 1795","HARRISON","AR","72602",NA,"true",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923209349300337","581942770","NORTH ARKANSAS SENIOR HOUSING OF","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201923209349300337_public.xml","710840514","HOUSING","AR","501C3","3","WHITE RIVER SENIOR COMPLEX INC","PO BOX 1795","HARRISON","AR","72602",NA,"true",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040629349301219","273612126","SkyView Academy Foundation","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202040629349301219_public.xml",NA,"Education","CO","N/A","N/A","SkyView Academy","6161 Business Center Drive","Highlands Ranch","CO","80120",NA,"false","N/A",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911829349301116","956062889","MAYFLOWER HOLDING COMPANY LTD","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201911829349301116_public.xml","237168552","PROVIDE SCHOLARSHIPS TO STUDENTS","CA","501C8 & C10",NA,"MAYFLOWER LODGE 445 VASA ORDER OF","18815 CRENSHAW BLVD","TORRANCE","CA","90504",NA,"false","N/A",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000439349300730","300166828","Care Resources","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000439349300730_public.xml","381366927","contracted services","MI","501(c)(3)","10","Holland Home","2100 Raybrook St SE","Grand Rapids","MI","49546",NA,"0",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000439349300730","300166828","Care Resources","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000439349300730_public.xml","382295909","claims management","MI","501(c)(3)","10","Reliance Community Care Partners","2100 Raybrook St SE","Grand Rapids","MI","49546",NA,"0",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000439349300730","300166828","Care Resources","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000439349300730_public.xml","380593405","hospital & medical services","MI","501(c)(3)","3","University of Michigan - Metro Health Hospital","5900 Byron Center Ave SW","Byron Center","MI","49315",NA,"0","N/A",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000439349300730","300166828","Care Resources","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000439349300730_public.xml","381638360","behavioral health services","MI","501(c)(3)","10","Pine Rest Christian Mental Health Services","300 68th Street SE","Grand Rapids","MI","49548",NA,"0","N/A",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000439349300730","300166828","Care Resources","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/202000439349300730_public.xml","381360581","supportive housing","MI","501(c)(3)","10","Grand Rapids Dominicans","2025 E Fulton St","Grand Rapids","MI","49503",NA,"0","N/A",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933179349302703","274584922","MHP MPDU RENTAL INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933179349302703_public.xml","521631939","AFFORD. HSNG.","MD","501(C)(3)","LINE 7","MONTGOMERY HOUSING PARTNERSHIP INC","12200 TECH ROAD SUITE 250","SILVER SPRING","MD","20904",NA,"0","N/A",NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933179349302703","274584922","MHP MPDU RENTAL INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933179349302703_public.xml","521799708","AFFORD. HSNG.","MD","501(C)(3)","LINE 12A, I","MHP TOWN CENTRE INC","12200 TECH ROAD SUITE 250","SILVER SPRING","MD","20904",NA,"1",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933179349302703","274584922","MHP MPDU RENTAL INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933179349302703_public.xml","141855665","AFFORD. HSNG.","MD","501(C)(3)","LINE 12A, I","MHP DRHC INC","12200 TECH ROAD SUITE 250","SILVER SPRING","MD","20904",NA,"1",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933179349302703","274584922","MHP MPDU RENTAL INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933179349302703_public.xml","521797072","AFFORD. HSNG.","MD","501(C)(3)","LINE 12A, I","MHP SCATTERED SITE INC","12200 TECH ROAD SUITE 250","SILVER SPRING","MD","20904",NA,"1",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933179349302703","274584922","MHP MPDU RENTAL INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933179349302703_public.xml","521937891","AFFORD. HSNG.","MD","501(C)(3)","LINE 12A, I","MHP EDINBURGH HOUSE INC","12200 TECH ROAD SUITE 250","SILVER SPRING","MD","20904",NA,"1",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933179349302703","274584922","MHP MPDU RENTAL INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933179349302703_public.xml","522063810","AFFORD. HSNG.","MD","501(C)(3)","LINE 12A, I","MHP LANDING'S EDGE INC","12200 TECH ROAD SUITE 250","SILVER SPRING","MD","20904",NA,"1",NA,NA,NA,NA,NA,NA
"https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933179349302703","274584922","MHP MPDU RENTAL INC","2018","990","https://nccs-efile.s3.us-east-1.amazonaws.com/xml/201933179349302703_public.xml","205038795","AFFORD. HSNG.","MD","501(C)(3)","LINE 12A, I","MHP BEALLS INC","12200 TECH ROAD SUITE 250","SILVER SPRING","MD","20904",NA,"1",NA,NA,NA,NA,NA,NA
